,leg,finish,entry_number,time
0,1,1,4,1:52:46.1
1,1,2,7,1:53:16.7
2,1,3,3,1:53:20.0
3,1,4,5,1:54:15.7
4,1,5,11,1:54:35.4
5,1,6,17,1:54:35.6
6,1,7,8,1:55:14.8
7,1,8,10,1:55:26.1
8,1,9,28,1:55:32.8
9,1,10,19,1:55:52.5
10,1,11,23,1:58:12.1
11,1,12,46,1:59:24.2
12,1,13,20,2:00:12.3
13,1,14,26,2:00:14.3
14,1,15,44,2:00:37.4
15,1,16,24,2:00:58.7
16,1,17,12,2:01:10.9
17,1,18,25,2:01:56.4
18,1,19,37,2:02:04.9
19,1,20,61,2:02:26.4
20,1,21,54,2:03:13.4
21,1,22,53,2:04:18.0
22,1,23,33,2:06:22.8
23,1,24,50,2:06:28.3
24,1,25,57,2:07:07.2
25,1,26,39,2:07:16.8
26,1,27,31,2:07:39.6
27,1,28,27,2:08:18.7
28,1,29,49,2:14:55.4
29,1,30,36,2:16:09.0
30,1,31,35,2:22:13.5
31,1,32,59,2:23:45.4
32,1,33,40,2:24:06.9
33,1,34,64,2:24:21.8
34,1,35,38,2:34:41.4
35,2,1,7,1:20:29.2
36,2,2,4,1:20:56.3
37,2,3,3,1:21:18.1
38,2,4,11,1:21:19.6
39,2,5,17,1:21:24.0
40,2,6,10,1:22:33.4
41,2,7,19,1:23:11.7
42,2,8,12,1:24:02.2
43,2,9,8,1:24:10.7
44,2,10,25,1:24:23.5
45,2,11,44,1:24:40.2
46,2,12,28,1:25:37.4
47,2,13,26,1:27:37.4
48,2,14,24,1:27:59.5
49,2,15,54,1:28:00.7
50,2,16,23,1:29:33.8
51,2,17,20,1:31:33.2
52,2,18,37,1:31:50.5
53,2,19,33,1:32:16.5
54,2,20,53,1:33:09.5
55,2,21,61,1:34:32.4
56,2,22,39,1:35:53.1
57,2,23,57,1:36:15.8
58,2,24,31,1:37:42.7
59,2,25,59,1:41:48.2
60,2,26,40,1:42:46.6
61,2,27,36,1:43:37.9
62,2,28,49,1:44:22.4
63,2,29,35,1:48:17.5
64,2,30,64,1:53:48.2
65,2,31,38,1:54:35.3
66,3,1,17,1:24:10.0
67,3,2,7,1:24:18.4
68,3,3,3,1:24:27.0
69,3,4,11,1:24:35.3
70,3,5,19,1:24:52.2
71,3,6,8,1:25:04.7
72,3,7,12,1:26:46.2
73,3,8,24,1:27:43.3
74,3,9,23,1:28:08.7
75,3,10,10,1:29:08.8
76,3,11,44,1:29:10.6
77,3,12,26,1:29:23.2
78,3,13,54,1:30:27.1
79,3,14,37,1:31:18.8
80,3,15,20,1:31:42.9
81,3,16,53,1:33:56.2
82,3,17,31,1:34:45.6
83,3,18,61,1:34:46.6
84,3,19,39,1:35:40.2
85,3,20,57,1:36:12.8
86,3,21,49,1:38:37.4
87,3,22,59,1:38:41.6
88,3,23,40,1:39:50.5
89,3,24,35,1:42:58.1
90,3,25,36,1:44:18.6
91,3,26,38,1:48:45.6
92,3,27,64,1:49:38.1
