,leg,finish,entry_number,time
0,1,1,4,1:11:31.5
1,1,2,7,1:12:01.7
2,1,3,1,1:12:03.3
3,1,4,11,1:12:04.0
4,1,5,3,1:12:13.7
5,1,6,2,1:12:16.9
6,1,7,6,1:12:52.4
7,1,8,5,1:13:32.6
8,1,9,9,1:14:19.7
9,1,10,8,1:15:22.0
10,1,11,26,1:15:54.2
11,1,12,48,1:16:04.7
12,1,13,28,1:16:06.3
13,1,14,34,1:16:14.1
14,1,15,31,1:16:17.0
15,1,16,62,1:18:49.0
16,1,17,49,1:21:19.0
17,1,18,36,1:22:21.2
18,1,19,47,1:23:01.2
19,1,20,43,1:23:22.4
20,1,21,45,1:24:18.6
21,1,22,23,1:25:32.9
22,1,23,25,1:27:14.2
23,1,24,56,1:28:36.0
24,1,25,22,1:29:53.1
25,1,26,27,1:36:02.5
26,1,27,53,1:39:45.8
27,1,28,24,1:40:12.4
28,1,29,57,1:41:58.2
29,1,30,44,1:42:58.5
30,1,31,58,1:44:49.5
31,1,32,29,1:49:45.8
32,1,33,59,2:12:46.6
33,2,1,1,1:29:03.4
34,2,2,7,1:29:29.6
35,2,3,2,1:29:38.6
36,2,4,11,1:29:45.9
37,2,5,4,1:30:02.9
38,2,6,5,1:32:39.8
39,2,7,9,1:33:38.0
40,2,8,53,1:33:51.0
41,2,9,8,1:33:53.7
42,2,10,23,1:34:55.2
43,2,11,28,1:35:18.1
44,2,12,25,1:35:55.9
45,2,13,48,1:36:23.5
46,2,14,31,1:36:35.1
47,2,15,62,1:38:02.2
48,2,16,6,1:38:18.3
49,2,17,27,1:41:33.6
50,2,18,47,1:43:28.3
51,2,19,36,1:43:51.6
52,2,20,56,1:45:16.6
53,2,21,26,1:45:23.5
54,2,22,44,1:45:28.5
55,2,23,22,1:46:43.3
56,2,24,49,1:47:07.7
57,2,25,45,1:47:12.3
58,2,26,43,1:51:31.2
59,2,27,24,1:54:04.2
60,2,28,34,1:55:03.2
61,2,29,29,1:58:37.9
62,2,30,3,1:59:03.1
63,2,31,59,2:05:37.7
64,2,32,58,2:08:22.6
65,3,1,1,1:10:29.2
66,3,2,4,1:10:37.3
67,3,3,11,1:10:57.8
68,3,4,2,1:11:29.7
69,3,5,5,1:13:47.8
70,3,6,6,1:14:33.8
71,3,7,22,1:14:49.6
72,3,8,8,1:14:51.2
73,3,9,9,1:15:06.2
74,3,10,53,1:15:30.4
75,3,11,29,1:16:05.6
76,3,12,24,1:17:33.4
77,3,13,62,1:17:35.0
78,3,14,48,1:18:14.7
79,3,15,28,1:18:45.4
80,3,16,25,1:18:51.7
81,3,17,31,1:19:47.4
82,3,18,7,1:20:31.0
83,3,19,36,1:22:48.5
84,3,20,47,1:23:25.3
85,3,21,49,1:24:33.7
86,3,22,45,1:26:43.9
87,3,23,3,1:26:52.6
88,3,24,44,1:26:55.0
89,3,25,56,1:28:23.5
90,3,26,58,1:48:36.1
91,3,27,59,1:53:58.8
