,leg,finish,entry_number,time
0,1,1,8,1:15:50.6
1,1,2,7,1:16:05.7
2,1,3,3,1:16:25.7
3,1,4,4,1:16:41.2
4,1,5,5,1:16:57.4
5,1,6,6,1:17:39.7
6,1,7,1,1:18:08.4
7,1,8,22,1:18:22.2
8,1,9,23,1:18:23.6
9,1,10,12,1:18:29.9
10,1,11,9,1:18:38.0
11,1,12,2,1:19:19.9
12,1,13,11,1:19:23.2
13,1,14,20,1:20:11.6
14,1,15,47,1:22:58.0
15,1,16,63,1:24:09.8
16,1,17,64,1:24:17.3
17,1,18,34,1:24:47.2
18,1,19,39,1:25:01.1
19,1,20,61,1:26:14.8
20,1,21,48,1:26:38.7
21,1,22,46,1:26:51.8
22,1,23,36,1:27:03.6
23,1,24,44,1:28:09.3
24,1,25,42,1:28:35.8
25,1,26,45,1:29:12.6
26,1,27,77,1:29:33.6
27,1,28,75,1:29:50.2
28,1,29,74,1:29:53.8
29,1,30,72,1:30:01.4
30,1,31,37,1:30:10.4
31,1,32,71,1:30:35.6
32,1,33,68,1:32:09.3
33,1,34,49,1:32:50.1
34,1,35,80,1:36:33.1
35,1,36,24,1:37:32.4
36,1,37,85,1:38:15.5
37,1,38,78,1:38:16.4
38,1,39,81,1:38:21.9
39,1,40,82,1:39:20.5
40,1,41,62,1:39:46.7
41,1,42,83,1:41:31.0
42,1,43,84,1:42:01.5
43,1,44,70,1:42:38.0
44,1,45,73,1:43:17.5
45,1,46,50,1:47:05.6
46,1,47,76,1:50:04.6
47,2,1,7,1:46:33.5
48,2,2,8,1:47:09.4
49,2,3,3,1:47:21.8
50,2,4,4,1:48:26.5
51,2,5,5,1:48:45.2
52,2,6,1,1:48:59.0
53,2,7,22,1:49:43.6
54,2,8,9,1:50:21.6
55,2,9,11,1:51:04.1
56,2,10,12,1:51:47.4
57,2,11,20,1:52:16.4
58,2,12,2,1:52:22.2
59,2,13,47,1:56:42.5
60,2,14,24,1:56:48.8
61,2,15,63,1:57:19.3
62,2,16,34,1:57:46.1
63,2,17,42,1:57:47.2
64,2,18,39,1:58:05.7
65,2,19,61,1:59:23.3
66,2,20,48,2:00:43.6
67,2,21,64,2:00:54.5
68,2,22,36,2:01:24.1
69,2,23,46,2:01:28.9
70,2,24,44,2:02:29.8
71,2,25,38,2:03:26.8
72,2,26,75,2:04:15.0
73,2,27,72,2:06:11.2
74,2,28,71,2:06:27.9
75,2,29,50,2:11:11.3
76,2,30,45,2:12:20.2
77,2,31,70,2:13:30.8
78,2,32,68,2:14:32.2
79,2,33,82,2:16:37.2
80,2,34,62,2:17:35.8
81,2,35,81,2:18:04.9
82,2,36,85,2:19:33.8
83,2,37,78,2:19:49.1
84,2,38,80,2:21:59.1
85,2,39,84,2:24:43.9
86,2,40,49,2:25:14.2
87,2,41,76,2:25:26.9
88,2,42,83,2:27:18.6
89,2,43,73,2:57:07.0
90,2,44,23,3:00:26.4
91,3,1,7,1:09:12.2
92,3,2,5,1:09:37.9
93,3,3,4,1:09:39.0
94,3,4,1,1:09:50.3
95,3,5,3,1:10:05.9
96,3,6,12,1:10:42.4
97,3,7,22,1:10:54.7
98,3,8,11,1:10:59.4
99,3,9,9,1:11:13.0
100,3,10,2,1:12:07.5
101,3,11,24,1:13:10.7
102,3,12,34,1:15:43.4
103,3,13,42,1:15:47.7
104,3,14,39,1:15:53.4
105,3,15,63,1:16:22.5
106,3,16,64,1:17:06.8
107,3,17,46,1:17:19.5
108,3,18,20,1:17:27.4
109,3,19,47,1:17:37.4
110,3,20,50,1:17:38.3
111,3,21,48,1:17:52.4
112,3,22,44,1:18:45.1
113,3,23,45,1:19:32.8
114,3,24,38,1:19:36.2
115,3,25,71,1:19:48.5
116,3,26,36,1:21:43.5
117,3,27,61,1:22:50.7
118,3,28,68,1:22:51.7
119,3,29,70,1:24:24.2
120,3,30,81,1:26:24.3
121,3,31,62,1:27:04.8
122,3,32,80,1:28:41.9
123,3,33,85,1:30:21.5
124,3,34,84,1:30:46.9
125,3,35,83,1:35:01.0
126,3,36,73,1:51:13.2
