,leg,finish,entry_number,time
0,1,1,8,14:28.3
1,1,2,11,14:31.5
2,1,3,7,14:33.5
3,1,4,2,14:44.5
4,1,5,4,14:53.0
5,1,6,9,14:56.1
6,1,7,10,15:03.7
7,1,8,5,15:05.8
8,1,9,75,15:35.2
9,1,10,21,15:35.9
10,1,11,88,15:48.4
11,1,12,34,15:51.8
12,1,13,47,15:53.9
13,1,14,79,16:16.6
14,1,15,78,16:21.3
15,1,16,35,16:24.8
16,1,17,50,16:31.7
17,1,18,59,16:49.8
18,1,19,100,16:51.1
19,1,20,52,16:52.3
20,1,21,37,16:56.0
21,1,22,105,17:05.0
22,1,23,58,17:05.9
23,1,24,76,17:16.7
24,1,25,108,17:17.0
25,1,26,49,17:32.7
26,1,27,51,17:37.6
27,1,28,60,17:52.8
28,1,29,103,17:59.4
29,1,30,111,18:01.3
30,1,31,116,18:03.0
31,1,32,106,18:31.2
32,1,33,117,18:32.9
33,1,34,109,18:48.5
34,1,35,22,18:50.0
35,1,36,112,18:52.6
36,1,37,113,18:59.7
37,1,38,107,19:00.7
38,1,39,119,20:02.4
39,1,40,114,20:02.5
40,1,41,118,20:05.3
41,1,42,125,20:08.6
42,1,43,3,20:09.1
43,1,44,104,20:10.3
44,1,45,43,20:45.7
45,1,46,126,21:16.4
46,1,47,122,21:49.7
47,1,48,124,21:57.7
48,1,49,123,23:55.9
49,1,50,115,26:27.9
50,1,51,110,27:09.9
51,1,52,53,27:55.6
52,1,53,127,28:02.5
53,1,54,101,28:06.1
54,1,55,121,30:19.2
55,1,56,120,33:02.5
56,2,1,8,1:20:19.7
57,2,2,7,1:20:34.6
58,2,3,5,1:21:16.7
59,2,4,11,1:21:19.1
60,2,5,4,1:21:25.8
61,2,6,9,1:21:27.5
62,2,7,3,1:21:33.5
63,2,8,21,1:24:08.3
64,2,9,43,1:25:27.7
65,2,10,75,1:25:43.0
66,2,11,34,1:25:52.8
67,2,12,88,1:26:14.1
68,2,13,35,1:26:35.8
69,2,14,47,1:27:45.3
70,2,15,78,1:28:30.9
71,2,16,22,1:29:14.9
72,2,17,49,1:30:33.6
73,2,18,50,1:31:45.7
74,2,19,108,1:33:17.4
75,2,20,51,1:34:05.0
76,2,21,107,1:34:06.8
77,2,22,52,1:34:09.2
78,2,23,111,1:34:48.2
79,2,24,115,1:35:06.5
80,2,25,120,1:38:41.7
81,2,26,112,1:38:48.7
82,2,27,127,1:41:23.1
83,2,28,113,1:41:29.2
84,2,29,118,1:41:42.8
85,2,30,106,1:42:09.7
86,2,31,109,1:42:28.2
87,2,32,114,1:42:43.2
88,2,33,79,1:42:46.6
89,2,34,117,1:44:26.2
90,2,35,122,1:45:31.4
91,2,36,121,1:46:04.2
92,2,37,100,1:47:42.0
93,2,38,126,1:48:44.7
94,2,39,101,1:49:07.3
95,2,40,76,1:49:18.4
96,2,41,116,1:49:51.3
97,2,42,37,1:50:03.8
98,2,43,10,1:50:13.9
99,2,44,58,1:50:25.5
100,2,45,105,1:53:50.4
101,2,46,103,1:54:47.3
102,2,47,123,1:55:24.4
103,2,48,60,1:56:43.5
104,2,49,124,1:57:42.6
105,2,50,119,2:01:16.3
106,2,51,104,2:04:07.3
107,3,1,9,58:58.4
108,3,2,8,58:59.6
109,3,3,7,58:59.8
110,3,4,4,59:10.5
111,3,5,11,59:11.4
112,3,6,3,59:50.5
113,3,7,21,1:00:45.4
114,3,8,75,1:01:49.9
115,3,9,88,1:02:05.4
116,3,10,34,1:02:58.0
117,3,11,43,1:03:41.4
118,3,12,22,1:03:49.1
119,3,13,47,1:03:51.9
120,3,14,101,1:04:48.5
121,3,15,78,1:05:05.0
122,3,16,79,1:05:07.1
123,3,17,105,1:05:56.5
124,3,18,50,1:06:22.1
125,3,19,52,1:06:49.9
126,3,20,58,1:07:09.1
127,3,21,60,1:07:13.2
128,3,22,76,1:07:55.1
129,3,23,108,1:08:04.4
130,3,24,115,1:08:36.0
131,3,25,107,1:08:36.5
132,3,26,109,1:08:43.0
133,3,27,111,1:08:54.7
134,3,28,51,1:09:16.3
135,3,29,104,1:09:29.3
136,3,30,127,1:10:04.0
137,3,31,106,1:10:48.2
138,3,32,120,1:11:17.4
139,3,33,112,1:11:36.9
140,3,34,113,1:11:57.7
141,3,35,119,1:12:55.9
142,3,36,118,1:13:21.0
143,3,37,117,1:13:57.2
144,3,38,114,1:14:16.7
145,3,39,35,1:19:12.6
146,3,40,122,1:23:24.4
147,3,41,37,1:23:35.4
148,3,42,5,1:28:48.8
149,3,43,123,1:31:38.6
150,3,44,116,1:32:07.2
151,3,45,121,1:41:55.6
152,3,46,124,1:49:54.1
153,4,1,8,29:49.1
154,4,2,7,29:50.6
155,4,3,4,29:55.6
156,4,4,11,29:59.2
157,4,5,5,30:05.5
158,4,6,9,30:18.1
159,4,7,3,30:30.5
160,4,8,21,30:44.6
161,4,9,75,31:41.7
162,4,10,88,31:45.0
163,4,11,22,31:56.3
164,4,12,35,31:57.9
165,4,13,43,32:03.2
166,4,14,47,32:05.4
167,4,15,34,32:15.1
168,4,16,79,32:39.5
169,4,17,50,33:13.2
170,4,18,101,33:15.0
171,4,19,37,33:17.4
172,4,20,78,33:35.9
173,4,21,105,33:37.2
174,4,22,76,33:39.2
175,4,23,58,33:52.2
176,4,24,52,34:05.3
177,4,25,60,34:24.8
178,4,26,108,34:36.4
179,4,27,104,34:41.5
180,4,28,115,34:59.9
181,4,29,51,35:01.5
182,4,30,109,35:05.9
183,4,31,107,35:07.5
184,4,32,111,35:45.6
185,4,33,127,35:52.1
186,4,34,116,35:56.4
187,4,35,112,36:02.2
188,4,36,120,36:22.6
189,4,37,113,36:31.1
190,4,38,114,36:54.2
191,4,39,118,37:05.9
192,4,40,117,37:22.2
193,4,41,119,38:00.9
194,4,42,122,38:31.0
195,4,43,124,41:10.6
196,4,44,123,42:19.7
