,leg,finish,entry_number,time
0,1,1,3,1:02:23.1
1,1,2,4,1:02:32.0
2,1,3,2,1:03:00.1
3,1,4,11,1:03:37.7
4,1,5,6,1:03:44.6
5,1,6,12,1:03:56.0
6,1,7,5,1:04:19.6
7,1,8,8,1:04:54.6
8,1,9,15,1:05:02.9
9,1,10,14,1:06:54.7
10,1,11,64,1:10:00.8
11,1,12,67,1:11:16.7
12,1,13,37,1:11:51.2
13,1,14,32,1:12:18.2
14,1,15,38,1:12:25.3
15,1,16,71,1:13:17.5
16,1,17,69,1:13:37.9
17,1,18,16,1:13:38.8
18,1,19,35,1:13:48.8
19,1,20,68,1:14:47.9
20,1,21,36,1:15:02.2
21,1,22,34,1:16:31.5
22,1,23,33,1:17:00.2
23,1,24,90,1:17:12.5
24,1,25,88,1:17:50.7
25,1,26,59,1:18:05.0
26,1,27,7,1:18:20.4
27,1,28,85,1:19:39.9
28,1,29,70,1:20:45.4
29,1,30,77,1:21:21.8
30,1,31,87,1:21:40.7
31,1,32,1,1:22:17.7
32,1,33,82,1:22:46.1
33,1,34,76,1:23:19.6
34,1,35,92,1:23:25.6
35,1,36,81,1:24:16.7
36,1,37,78,1:25:18.5
37,1,38,84,1:29:52.1
38,1,39,65,1:30:03.7
39,1,40,74,1:30:43.1
40,1,41,75,1:31:39.7
41,1,42,80,1:36:24.8
42,1,43,79,1:38:20.1
43,1,44,91,1:39:01.2
44,1,45,60,1:42:36.7
45,1,46,86,1:45:01.0
46,1,47,89,1:45:43.8
47,2,1,1,1:18:47.7
48,2,2,3,1:19:22.7
49,2,3,2,1:19:24.2
50,2,4,4,1:19:25.8
51,2,5,12,1:19:49.1
52,2,6,6,1:20:09.2
53,2,7,11,1:20:14.8
54,2,8,7,1:20:15.6
55,2,9,15,1:20:56.2
56,2,10,5,1:21:14.2
57,2,11,14,1:21:26.6
58,2,12,8,1:22:17.1
59,2,13,70,1:28:39.8
60,2,14,64,1:29:05.8
61,2,15,68,1:30:14.8
62,2,16,32,1:30:59.2
63,2,17,38,1:31:20.9
64,2,18,37,1:31:25.4
65,2,19,35,1:32:59.5
66,2,20,71,1:33:27.3
67,2,21,36,1:35:27.5
68,2,22,33,1:38:07.2
69,2,23,69,1:39:35.8
70,2,24,59,1:40:04.3
71,2,25,88,1:40:26.3
72,2,26,87,1:41:39.7
73,2,27,75,1:43:55.2
74,2,28,76,1:44:17.5
75,2,29,92,1:44:56.5
76,2,30,65,1:45:30.8
77,2,31,79,1:45:49.2
78,2,32,81,1:46:00.5
79,2,33,91,1:46:27.3
80,2,34,78,1:47:10.3
81,2,35,34,1:48:36.2
82,2,36,82,1:48:47.0
83,2,37,74,1:50:52.2
84,2,38,80,1:51:15.3
85,2,39,89,1:53:33.4
86,2,40,86,2:06:24.2
87,2,41,85,2:07:38.4
88,2,42,77,2:26:21.3
89,3,1,1,45:37.2
90,3,2,6,45:39.4
91,3,3,3,45:41.7
92,3,4,15,46:02.3
93,3,5,11,46:09.3
94,3,6,5,46:11.2
95,3,7,2,46:13.5
96,3,8,7,48:17.7
97,3,9,65,50:50.1
98,3,10,70,51:09.1
99,3,11,64,51:29.6
100,3,12,37,51:48.6
101,3,13,38,52:29.2
102,3,14,68,52:45.8
103,3,15,71,53:05.2
104,3,16,35,53:51.4
105,3,17,36,54:47.5
106,3,18,34,55:45.9
107,3,19,88,56:15.4
108,3,20,33,56:42.9
109,3,21,85,57:24.7
110,3,22,86,57:37.6
111,3,23,87,57:50.9
112,3,24,91,58:00.2
113,3,25,59,58:23.0
114,3,26,77,58:26.2
115,3,27,82,59:03.7
116,3,28,76,59:07.5
117,3,29,79,59:29.7
118,3,30,8,59:36.4
119,3,31,80,59:44.3
120,3,32,92,1:00:15.5
121,3,33,81,1:00:17.9
122,3,34,78,1:01:59.9
