,leg,finish,entry_number,time
0,1,1,11,1:11:13.9
1,1,2,1,1:11:25.8
2,1,3,8,1:11:27.3
3,1,4,5,1:11:42.0
4,1,5,89,1:11:43.3
5,1,6,33,1:11:52.1
6,1,7,6,1:11:55.0
7,1,8,10,1:12:27.5
8,1,9,3,1:13:13.1
9,1,10,22,1:17:25.0
10,1,11,45,1:19:35.8
11,1,12,91,1:21:19.0
12,1,13,23,1:22:02.7
13,1,14,46,1:25:17.9
14,1,15,41,1:25:44.5
15,1,16,44,1:29:11.4
16,1,17,42,1:30:00.3
17,1,18,21,1:38:12.0
18,1,19,97,1:50:26.5
19,1,20,95,1:57:18.1
20,1,21,94,1:58:52.3
21,1,22,92,1:59:00.6
22,1,23,96,2:00:45.8
23,2,1,11,1:26:09.7
24,2,2,10,1:26:24.4
25,2,3,89,1:26:26.0
26,2,4,6,1:26:40.6
27,2,5,5,1:26:54.8
28,2,6,1,1:27:03.8
29,2,7,3,1:27:58.9
30,2,8,22,1:32:13.1
31,2,9,21,1:32:23.5
32,2,10,45,1:34:06.0
33,2,11,91,1:36:42.8
34,2,12,41,1:37:44.3
35,2,13,46,1:37:58.3
36,2,14,42,1:38:22.4
37,2,15,8,1:40:10.6
38,2,16,44,1:43:28.0
39,2,17,94,2:08:37.8
40,2,18,95,2:12:16.5
41,2,19,96,2:15:18.0
42,2,20,92,2:21:55.4
43,2,21,97,2:26:12.8
44,3,1,10,43:23.8
45,3,2,5,43:24.0
46,3,3,1,43:29.8
47,3,4,11,43:31.0
48,3,5,89,43:33.7
49,3,6,8,43:41.5
50,3,7,6,43:45.7
51,3,8,3,44:39.9
52,3,9,22,45:45.0
53,3,10,21,45:49.9
54,3,11,44,46:41.3
55,3,12,42,46:52.4
56,3,13,41,47:15.1
57,3,14,45,47:27.3
58,3,15,46,49:03.9
59,3,16,91,50:10.3
60,3,17,97,59:39.1
61,3,18,95,1:03:25.8
62,3,19,92,1:03:35.5
63,3,20,94,1:03:50.7
64,3,21,96,1:05:03.2
