,leg,finish,entry_number,time
0,1,1,1,1:13:18.9
1,1,2,3,1:13:38.8
2,1,3,19,1:14:34.5
3,1,4,4,1:14:42.3
4,1,5,15,1:14:55.5
5,1,6,2,1:15:03.5
6,1,7,10,1:15:13.3
7,1,8,20,1:15:23.4
8,1,9,7,1:15:29.3
9,1,10,6,1:15:38.5
10,1,11,18,1:15:38.9
11,1,12,17,1:15:50.8
12,1,13,25,1:15:54.2
13,1,14,5,1:16:26.5
14,1,15,12,1:16:51.7
15,1,16,11,1:16:59.6
16,1,17,9,1:17:36.0
17,1,18,32,1:20:15.4
18,1,19,55,1:20:48.2
19,1,20,33,1:20:59.4
20,1,21,36,1:21:45.2
21,1,22,82,1:22:02.0
22,1,23,59,1:22:09.9
23,1,24,42,1:22:14.3
24,1,25,37,1:22:25.0
25,1,26,52,1:22:43.3
26,1,27,39,1:23:23.4
27,1,28,65,1:23:38.2
28,1,29,16,1:23:56.6
29,1,30,64,1:24:09.9
30,1,31,69,1:24:57.1
31,1,32,21,1:24:58.0
32,1,33,75,1:25:00.6
33,1,34,67,1:25:01.1
34,1,35,72,1:25:58.9
35,1,36,73,1:26:08.3
36,1,37,70,1:26:17.0
37,1,38,88,1:26:24.4
38,1,39,51,1:26:40.0
39,1,40,54,1:26:41.8
40,1,41,45,1:26:59.4
41,1,42,90,1:28:08.0
42,1,43,71,1:28:19.2
43,1,44,91,1:28:20.8
44,1,45,96,1:28:34.0
45,1,46,97,1:29:12.7
46,1,47,62,1:29:35.2
47,1,48,66,1:29:58.2
48,1,49,98,1:30:07.8
49,1,50,102,1:30:09.1
50,1,51,100,1:30:14.0
51,1,52,95,1:30:53.1
52,1,53,77,1:31:09.6
53,1,54,53,1:31:30.3
54,1,55,87,1:31:39.6
55,1,56,80,1:31:42.3
56,1,57,46,1:32:15.2
57,1,58,103,1:32:37.4
58,1,59,85,1:32:56.7
59,1,60,63,1:35:12.9
60,1,61,74,1:35:22.1
61,1,62,50,1:37:37.7
62,1,63,99,1:38:00.2
63,1,64,68,1:38:56.4
64,1,65,78,1:38:59.6
65,1,66,84,1:39:38.9
66,1,67,76,1:41:00.0
67,1,68,94,1:41:26.8
68,1,69,93,1:42:21.8
69,1,70,83,1:43:14.7
70,1,71,92,1:46:24.4
71,1,72,81,1:47:22.8
72,1,73,86,1:48:22.8
73,2,1,1,1:22:12.5
74,2,2,15,1:22:14.3
75,2,3,3,1:22:32.3
76,2,4,4,1:22:33.2
77,2,5,2,1:23:04.3
78,2,6,19,1:23:25.3
79,2,7,7,1:23:42.7
80,2,8,25,1:24:07.5
81,2,9,6,1:24:09.1
82,2,10,5,1:24:12.1
83,2,11,17,1:24:13.5
84,2,12,16,1:24:36.4
85,2,13,11,1:27:18.2
86,2,14,33,1:30:00.6
87,2,15,82,1:30:39.8
88,2,16,45,1:32:19.4
89,2,17,39,1:32:28.0
90,2,18,55,1:33:17.3
91,2,19,64,1:34:30.9
92,2,20,51,1:34:39.1
93,2,21,42,1:34:57.8
94,2,22,70,1:35:00.2
95,2,23,67,1:35:31.0
96,2,24,72,1:35:38.0
97,2,25,90,1:35:52.1
98,2,26,87,1:36:13.1
99,2,27,88,1:36:20.5
100,2,28,50,1:36:26.5
101,2,29,91,1:36:49.4
102,2,30,71,1:36:55.8
103,2,31,96,1:37:09.2
104,2,32,97,1:37:12.6
105,2,33,98,1:37:16.9
106,2,34,93,1:37:38.4
107,2,35,78,1:37:44.2
108,2,36,53,1:37:48.9
109,2,37,66,1:37:50.9
110,2,38,77,1:38:02.5
111,2,39,85,1:38:09.3
112,2,40,62,1:38:12.3
113,2,41,80,1:38:12.7
114,2,42,99,1:38:57.8
115,2,43,102,1:39:03.1
116,2,44,84,1:39:06.7
117,2,45,86,1:39:50.5
118,2,46,81,1:39:50.5
119,2,47,54,1:39:58.9
120,2,48,46,1:40:08.8
121,2,49,63,1:40:20.5
122,2,50,73,1:40:51.0
123,2,51,95,1:41:32.5
124,2,52,83,1:41:35.7
125,2,53,21,1:41:43.2
126,2,54,94,1:41:48.9
127,2,55,92,1:41:52.9
128,2,56,12,1:42:07.6
129,2,57,9,1:42:07.6
130,2,58,74,1:43:32.0
131,2,59,75,1:44:54.1
132,2,60,100,1:46:33.4
133,2,61,103,1:47:00.7
134,2,62,65,1:49:15.3
135,2,63,52,1:49:58.1
136,2,64,59,1:49:58.1
137,3,1,3,1:07:23.3
138,3,2,1,1:07:34.0
139,3,3,15,1:07:44.3
140,3,4,4,1:07:49.1
141,3,5,19,1:07:53.3
142,3,6,2,1:08:07.8
143,3,7,6,1:08:39.7
144,3,8,25,1:08:46.2
145,3,9,7,1:08:54.7
146,3,10,5,1:09:07.3
147,3,11,17,1:09:12.5
148,3,12,16,1:09:29.5
149,3,13,9,1:10:26.0
150,3,14,12,1:10:48.0
151,3,15,11,1:11:59.9
152,3,16,59,1:14:12.5
153,3,17,42,1:15:05.5
154,3,18,55,1:15:15.7
155,3,19,45,1:16:19.9
156,3,20,39,1:16:23.2
157,3,21,65,1:16:32.8
158,3,22,54,1:17:06.8
159,3,23,21,1:17:21.0
160,3,24,75,1:17:39.5
161,3,25,64,1:17:40.3
162,3,26,67,1:17:48.9
163,3,27,90,1:18:17.8
164,3,28,52,1:18:38.8
165,3,29,88,1:18:50.3
166,3,30,87,1:19:04.2
167,3,31,72,1:19:09.4
168,3,32,73,1:19:32.7
169,3,33,50,1:19:40.4
170,3,34,51,1:19:47.5
171,3,35,93,1:19:49.8
172,3,36,82,1:19:53.7
173,3,37,33,1:20:13.6
174,3,38,71,1:20:36.7
175,3,39,91,1:20:38.0
176,3,40,92,1:20:49.0
177,3,41,62,1:20:52.6
178,3,42,96,1:21:46.3
179,3,43,53,1:21:54.7
180,3,44,97,1:22:22.8
181,3,45,77,1:22:46.7
182,3,46,100,1:22:48.4
183,3,47,80,1:23:47.5
184,3,48,99,1:24:04.2
185,3,49,102,1:24:25.1
186,3,50,78,1:24:28.9
187,3,51,46,1:24:30.0
188,3,52,84,1:24:38.4
189,3,53,66,1:24:46.8
190,3,54,94,1:27:23.2
191,3,55,63,1:27:31.2
192,3,56,85,1:28:46.0
193,3,57,83,1:28:50.4
194,3,58,74,1:29:16.3
195,3,59,70,1:30:49.3
196,3,60,81,1:31:24.6
197,3,61,98,1:33:25.5
198,3,62,103,1:37:45.3
