,leg,finish,entry_number,time
0,1,1,2,1:57:36.3
1,1,2,1,1:57:54.0
2,1,3,3,1:58:43.7
3,1,4,6,2:01:24.4
4,1,5,10,2:01:24.6
5,1,6,21,2:01:48.5
6,1,7,9,2:02:56.2
7,1,8,7,2:03:12.5
8,1,9,40,2:03:13.1
9,1,10,32,2:05:58.3
10,1,11,42,2:08:12.8
11,1,12,39,2:09:19.3
12,1,13,41,2:10:35.6
13,1,14,35,2:11:51.0
14,1,15,46,2:12:19.5
15,1,16,8,2:17:08.1
16,1,17,4,2:17:28.5
17,1,18,5,2:17:29.6
18,1,19,72,2:17:43.0
19,1,20,37,2:18:25.7
20,1,21,36,2:18:36.3
21,1,22,47,2:20:12.9
22,1,23,33,2:20:18.0
23,1,24,73,2:20:26.3
24,1,25,74,2:20:32.7
25,1,26,34,2:21:28.1
26,1,27,38,2:22:37.8
27,1,28,44,2:22:44.2
28,1,29,43,2:22:44.7
29,2,1,2,1:35:42.8
30,2,2,1,1:35:56.3
31,2,3,9,1:36:05.9
32,2,4,4,1:36:26.4
33,2,5,5,1:36:44.1
34,2,6,7,1:36:47.5
35,2,7,3,1:38:22.4
36,2,8,10,1:39:08.9
37,2,9,6,1:39:46.7
38,2,10,21,1:39:51.5
39,2,11,37,1:44:01.7
40,2,12,44,1:46:00.0
41,2,13,40,1:46:26.6
42,2,14,36,1:46:47.5
43,2,15,41,1:46:53.1
44,2,16,42,1:46:58.6
45,2,17,39,1:52:11.0
46,2,18,72,1:55:50.5
47,2,19,47,1:58:27.9
48,2,20,34,1:59:16.5
49,2,21,46,1:59:55.8
50,2,22,74,2:00:45.3
51,2,23,33,2:01:37.9
52,2,24,43,2:02:00.3
53,2,25,38,2:06:38.6
54,2,26,35,2:11:51.1
55,2,27,73,2:21:24.1
56,3,1,5,1:07:05.9
57,3,2,2,1:08:05.7
58,3,3,9,1:08:41.0
59,3,4,1,1:09:01.4
60,3,5,7,1:09:50.6
61,3,6,3,1:10:13.4
62,3,7,6,1:10:45.9
63,3,8,10,1:10:59.3
64,3,9,21,1:11:48.7
65,3,10,38,1:11:48.9
66,3,11,41,1:12:42.0
67,3,12,40,1:14:55.3
68,3,13,42,1:15:14.1
69,3,14,37,1:15:21.0
70,3,15,44,1:17:08.2
71,3,16,46,1:19:09.4
72,3,17,35,1:19:18.2
73,3,18,74,1:20:31.8
74,3,19,34,1:21:11.7
75,3,20,47,1:23:28.6
76,3,21,72,1:24:55.3
77,3,22,43,1:28:41.9
78,3,23,33,1:49:13.7
