,leg,finish,entry_number,time
0,1,1,1,17:49.2
1,1,2,9,17:52.0
2,1,3,3,17:56.2
3,1,4,8,17:57.0
4,1,5,4,17:58.1
5,1,6,7,18:10.3
6,1,7,20,18:12.4
7,1,8,2,18:12.7
8,1,9,5,18:18.6
9,1,10,21,18:20.2
10,1,11,16,18:26.3
11,1,12,10,18:26.5
12,1,13,6,18:27.5
13,1,14,36,18:31.4
14,1,15,35,18:35.3
15,1,16,22,18:47.1
16,1,17,11,18:51.1
17,1,18,81,18:58.1
18,1,19,32,19:02.4
19,1,20,42,19:02.8
20,1,21,83,19:11.3
21,1,22,74,19:17.9
22,1,23,39,19:23.8
23,1,24,31,19:34.0
24,1,25,82,19:36.6
25,1,26,38,19:41.5
26,1,27,89,19:52.8
27,1,28,44,19:53.4
28,1,29,84,19:59.4
29,1,30,41,20:02.8
30,1,31,57,20:16.1
31,1,32,56,20:21.5
32,1,33,52,20:22.2
33,1,34,62,20:24.8
34,1,35,55,20:32.1
35,1,36,87,20:36.0
36,1,37,54,20:36.9
37,1,38,102,20:47.0
38,1,39,91,20:52.5
39,1,40,58,20:54.4
40,1,41,110,20:54.7
41,1,42,101,20:55.9
42,1,43,103,20:56.0
43,1,44,88,20:56.2
44,1,45,59,20:59.8
45,1,46,53,21:01.3
46,1,47,72,21:01.9
47,1,48,106,21:16.6
48,1,49,107,21:22.5
49,1,50,33,21:25.0
50,1,51,104,21:29.1
51,1,52,105,21:32.1
52,1,53,86,21:32.7
53,1,54,111,21:38.7
54,1,55,109,21:40.7
55,1,56,61,21:42.6
56,1,57,78,21:44.4
57,1,58,40,21:54.1
58,1,59,85,21:55.7
59,1,60,94,22:09.2
60,1,61,92,22:19.6
61,1,62,95,22:25.6
62,1,63,90,22:36.5
63,1,64,112,22:39.5
64,1,65,108,22:56.6
65,1,66,46,29:11.8
66,1,67,93,31:14.8
67,1,68,63,33:35.7
68,2,1,9,29:31.3
69,2,2,1,29:33.2
70,2,3,2,29:41.7
71,2,4,4,29:43.8
72,2,5,3,30:06.2
73,2,6,5,30:10.6
74,2,7,10,30:12.0
75,2,8,8,30:12.2
76,2,9,6,30:16.3
77,2,10,16,30:23.9
78,2,11,20,30:34.2
79,2,12,7,30:34.9
80,2,13,21,30:43.1
81,2,14,36,31:00.8
82,2,15,35,31:11.8
83,2,16,42,32:14.4
84,2,17,31,32:17.2
85,2,18,74,32:18.2
86,2,19,22,32:23.5
87,2,20,41,32:30.6
88,2,21,39,32:40.4
89,2,22,81,32:47.8
90,2,23,38,33:00.1
91,2,24,83,33:25.7
92,2,25,44,33:45.1
93,2,26,46,33:51.2
94,2,27,89,33:55.2
95,2,28,57,34:42.5
96,2,29,88,34:48.5
97,2,30,52,34:58.3
98,2,31,54,35:20.0
99,2,32,84,35:24.6
100,2,33,62,35:25.4
101,2,34,56,35:27.2
102,2,35,72,35:31.1
103,2,36,87,35:45.4
104,2,37,101,36:02.0
105,2,38,55,36:02.4
106,2,39,33,36:08.6
107,2,40,63,36:12.1
108,2,41,85,36:18.3
109,2,42,78,36:20.7
110,2,43,58,36:26.1
111,2,44,106,36:29.0
112,2,45,91,36:33.0
113,2,46,103,36:37.1
114,2,47,102,36:37.3
115,2,48,59,36:37.9
116,2,49,105,36:44.2
117,2,50,40,36:53.2
118,2,51,86,37:01.5
119,2,52,61,37:06.5
120,2,53,108,37:44.2
121,2,54,107,37:56.7
122,2,55,109,38:10.0
123,2,56,90,38:54.3
124,2,57,93,38:57.8
125,2,58,92,39:08.8
126,2,59,82,39:17.5
127,2,60,95,40:08.2
128,2,61,112,40:19.4
129,2,62,53,46:50.7
130,2,63,104,47:15.1
131,2,64,110,51:16.6
132,2,65,111,51:33.4
