,leg,finish,entry_number,time
0,1,1,1,1:27:47.0
1,1,2,11,1:28:20.2
2,1,3,3,1:28:40.1
3,1,4,2,1:28:42.5
4,1,5,6,1:28:51.7
5,1,6,37,1:29:20.2
6,1,7,22,1:30:23.0
7,1,8,5,1:30:41.5
8,1,9,21,1:30:48.7
9,1,10,25,1:31:06.8
10,1,11,17,1:32:17.1
11,1,12,10,1:32:40.5
12,1,13,9,1:33:26.2
13,1,14,23,1:33:53.4
14,1,15,24,1:34:08.5
15,1,16,14,1:34:46.8
16,1,17,27,1:37:45.0
17,1,18,18,1:38:57.6
18,1,19,59,1:39:33.3
19,1,20,60,1:41:27.5
20,1,21,15,1:41:42.8
21,1,22,57,1:42:38.8
22,1,23,116,1:42:59.9
23,1,24,114,1:43:08.8
24,1,25,113,1:43:14.8
25,1,26,58,1:43:20.8
26,1,27,108,1:44:22.5
27,1,28,112,1:44:48.0
28,1,29,65,1:45:51.2
29,1,30,16,1:46:08.7
30,1,31,54,1:47:33.4
31,1,32,7,1:49:26.7
32,1,33,53,1:51:21.9
33,1,34,26,1:53:17.0
34,1,35,51,1:54:11.2
35,1,36,115,1:54:18.3
36,1,37,64,1:54:28.7
37,1,38,28,1:55:56.6
38,1,39,66,1:56:08.9
39,1,40,19,1:57:41.1
40,1,41,52,1:57:46.5
41,1,42,30,1:59:31.2
42,1,43,104,2:00:21.2
43,1,44,20,2:01:35.6
44,1,45,4,2:02:54.0
45,1,46,12,2:03:12.3
46,1,47,62,2:03:40.2
47,1,48,55,2:03:49.1
48,1,49,109,2:04:43.3
49,1,50,111,2:04:46.2
50,1,51,106,2:05:02.7
51,1,52,118,2:05:04.9
52,1,53,110,2:05:26.0
53,1,54,103,2:05:29.6
54,1,55,29,2:05:32.3
55,1,56,119,2:06:09.3
56,1,57,102,2:06:10.8
57,1,58,63,2:09:44.5
58,1,59,100,2:12:47.7
59,1,60,67,2:13:43.7
60,1,61,105,2:14:46.5
61,1,62,101,2:19:40.2
62,2,1,4,1:28:25.1
63,2,2,3,1:28:49.4
64,2,3,2,1:28:57.8
65,2,4,1,1:29:18.7
66,2,5,16,1:29:23.3
67,2,6,11,1:29:25.0
68,2,7,6,1:29:58.9
69,2,8,37,1:30:14.5
70,2,9,18,1:31:00.3
71,2,10,22,1:32:02.3
72,2,11,25,1:32:07.1
73,2,12,5,1:32:36.7
74,2,13,7,1:33:25.7
75,2,14,23,1:33:29.0
76,2,15,9,1:34:14.4
77,2,16,21,1:34:34.7
78,2,17,10,1:35:08.0
79,2,18,17,1:35:33.1
80,2,19,27,1:36:25.5
81,2,20,51,1:36:55.6
82,2,21,24,1:37:13.4
83,2,22,29,1:37:32.7
84,2,23,26,1:37:50.4
85,2,24,54,1:40:28.9
86,2,25,103,1:41:43.7
87,2,26,106,1:41:59.8
88,2,27,19,1:42:18.3
89,2,28,59,1:43:22.9
90,2,29,108,1:45:16.9
91,2,30,104,1:46:01.1
92,2,31,57,1:46:04.7
93,2,32,105,1:46:58.1
94,2,33,109,1:47:00.3
95,2,34,113,1:48:06.7
96,2,35,58,1:49:04.0
97,2,36,114,1:49:12.9
98,2,37,66,1:51:53.6
99,2,38,60,1:53:45.9
100,2,39,63,1:53:54.0
101,2,40,52,1:54:03.0
102,2,41,65,1:56:25.0
103,2,42,12,2:02:39.3
104,2,43,55,2:08:08.3
105,2,44,67,2:10:59.5
106,2,45,64,2:28:18.6
107,3,1,4,48:08.7
108,3,2,11,48:19.5
109,3,3,3,48:22.6
110,3,4,1,48:35.2
111,3,5,16,48:54.9
112,3,6,2,49:32.1
113,3,7,6,49:32.9
114,3,8,37,49:33.8
115,3,9,51,49:51.8
116,3,10,18,49:55.2
117,3,11,25,50:04.6
118,3,12,5,50:23.1
119,3,13,22,50:26.5
120,3,14,23,50:52.3
121,3,15,17,51:00.4
122,3,16,7,51:08.1
123,3,17,10,51:34.3
124,3,18,26,51:38.2
125,3,19,21,51:45.7
126,3,20,29,52:04.8
127,3,21,27,52:12.9
128,3,22,55,52:29.3
129,3,23,12,53:12.4
130,3,24,63,55:12.7
131,3,25,19,55:57.2
132,3,26,60,56:18.1
133,3,27,57,56:51.1
134,3,28,64,57:57.2
135,3,29,59,59:00.1
136,3,30,66,59:55.6
137,3,31,65,1:00:47.6
138,3,32,67,1:14:12.9
