,leg,finish,entry_number,time
0,1,1,1,2:01:10.8
1,1,2,16,2:03:15.0
2,1,3,14,2:04:12.6
3,1,4,8,2:04:27.6
4,1,5,15,2:04:55.1
5,1,6,2,2:05:58.5
6,1,7,9,2:06:15.5
7,1,8,3,2:06:37.5
8,1,9,12,2:06:58.4
9,1,10,4,2:07:07.6
10,1,11,5,2:08:22.5
11,1,12,17,2:11:21.1
12,1,13,51,2:16:19.1
13,1,14,42,2:16:30.8
14,1,15,44,2:17:06.5
15,1,16,11,2:19:09.1
16,1,17,61,2:20:00.0
17,1,18,36,2:21:44.7
18,1,19,71,2:21:57.6
19,1,20,6,2:22:24.7
20,1,21,69,2:27:09.1
21,1,22,78,2:27:33.4
22,1,23,49,2:27:51.7
23,1,24,10,2:28:08.0
24,1,25,33,2:28:27.8
25,1,26,40,2:30:01.2
26,1,27,74,2:30:50.4
27,1,28,32,2:30:50.8
28,1,29,7,2:31:08.1
29,1,30,19,2:31:08.1
30,1,31,72,2:31:08.3
31,1,32,65,2:31:26.1
32,1,33,45,2:32:14.3
33,1,34,73,2:34:40.8
34,1,35,34,2:34:51.0
35,1,36,63,2:35:37.2
36,1,37,81,2:36:26.6
37,1,38,31,2:37:38.9
38,1,39,80,2:38:12.7
39,1,40,41,2:38:16.0
40,1,41,83,2:41:02.2
41,1,42,84,2:41:22.7
42,1,43,76,2:41:39.9
43,1,44,64,2:41:39.9
44,1,45,35,2:44:01.3
45,1,46,66,2:44:02.7
46,1,47,75,2:45:19.3
47,1,48,38,2:47:00.8
48,1,49,67,2:49:03.7
49,2,1,1,1:34:23.1
50,2,2,14,1:35:36.7
51,2,3,8,1:35:41.2
52,2,4,16,1:35:51.6
53,2,5,3,1:36:08.2
54,2,6,4,1:36:53.6
55,2,7,10,1:36:59.0
56,2,8,17,1:38:09.0
57,2,9,6,1:38:43.4
58,2,10,40,1:40:02.8
59,2,11,9,1:40:30.0
60,2,12,31,1:40:37.7
61,2,13,35,1:40:58.8
62,2,14,33,1:41:39.9
63,2,15,12,1:41:50.8
64,2,16,49,1:42:12.1
65,2,17,34,1:42:15.7
66,2,18,51,1:42:23.6
67,2,19,63,1:43:51.5
68,2,20,44,1:43:53.5
69,2,21,61,1:44:17.3
70,2,22,71,1:44:20.4
71,2,23,19,1:45:25.8
72,2,24,72,1:45:35.5
73,2,25,69,1:45:41.8
74,2,26,15,1:46:04.4
75,2,27,36,1:46:22.6
76,2,28,41,1:46:41.2
77,2,29,66,1:46:53.5
78,2,30,11,1:47:03.8
79,2,31,67,1:47:40.0
80,2,32,78,1:47:41.7
81,2,33,45,1:48:40.0
82,2,34,65,1:49:59.6
83,2,35,80,1:51:30.5
84,2,36,81,1:53:15.5
85,2,37,83,1:53:15.5
86,2,38,75,1:54:40.6
87,2,39,84,1:56:15.1
88,2,40,76,1:57:43.9
89,2,41,74,1:57:46.7
90,2,42,32,2:05:17.6
91,2,43,64,2:05:31.9
92,2,44,38,2:06:11.1
93,2,45,42,2:10:00.2
94,2,46,73,2:15:25.2
95,3,1,1,1:26:55.5
96,3,2,8,1:27:02.5
97,3,3,3,1:27:21.0
98,3,4,16,1:27:32.3
99,3,5,14,1:27:55.8
100,3,6,9,1:28:02.6
101,3,7,6,1:28:22.8
102,3,8,4,1:28:45.6
103,3,9,17,1:29:02.5
104,3,10,10,1:29:02.8
105,3,11,12,1:30:26.5
106,3,12,11,1:30:49.7
107,3,13,31,1:30:50.3
108,3,14,34,1:31:53.1
109,3,15,40,1:31:58.2
110,3,16,33,1:32:48.8
111,3,17,36,1:33:43.8
112,3,18,42,1:34:59.0
113,3,19,51,1:35:55.5
114,3,20,73,1:35:58.5
115,3,21,71,1:36:42.7
116,3,22,61,1:37:02.4
117,3,23,63,1:37:17.6
118,3,24,65,1:37:45.4
119,3,25,44,1:38:04.1
120,3,26,72,1:38:09.6
121,3,27,74,1:38:51.5
122,3,28,69,1:40:32.2
123,3,29,78,1:42:49.5
124,3,30,66,1:43:49.7
125,3,31,64,1:43:57.3
126,3,32,45,1:44:43.4
127,3,33,67,1:45:41.7
128,3,34,80,1:47:39.0
129,3,35,76,1:50:26.1
130,3,36,32,1:50:28.5
131,3,37,75,1:57:38.3
132,3,38,83,1:58:07.4
133,3,39,84,2:05:02.0
