,leg,finish,entry_number,time
0,1,1,3,1:15:22.2
1,1,2,7,1:15:24.2
2,1,3,5,1:15:49.7
3,1,4,4,1:16:08.6
4,1,5,1,1:16:39.1
5,1,6,18,1:17:02.2
6,1,7,10,1:17:07.7
7,1,8,2,1:17:23.6
8,1,9,14,1:17:41.7
9,1,10,12,1:17:49.5
10,1,11,17,1:17:50.0
11,1,12,11,1:18:06.1
12,1,13,9,1:18:33.8
13,1,14,16,1:19:00.1
14,1,15,64,1:21:37.5
15,1,16,31,1:21:48.8
16,1,17,45,1:21:55.7
17,1,18,39,1:22:20.4
18,1,19,51,1:22:25.4
19,1,20,35,1:22:28.5
20,1,21,36,1:22:53.1
21,1,22,33,1:22:57.4
22,1,23,67,1:23:08.6
23,1,24,43,1:23:11.7
24,1,25,65,1:23:36.2
25,1,26,44,1:23:42.3
26,1,27,61,1:23:50.2
27,1,28,34,1:24:10.8
28,1,29,19,1:24:27.0
29,1,30,72,1:25:21.4
30,1,31,75,1:26:35.9
31,1,32,71,1:26:51.5
32,1,33,73,1:26:58.2
33,1,34,32,1:27:11.1
34,1,35,70,1:27:15.1
35,1,36,74,1:27:55.8
36,1,37,48,1:28:38.0
37,1,38,50,1:28:45.9
38,1,39,47,1:29:16.0
39,1,40,49,1:29:27.0
40,1,41,76,1:33:42.7
41,1,42,62,1:34:31.3
42,1,43,80,1:40:29.0
43,2,1,7,1:16:07.4
44,2,2,4,1:16:14.1
45,2,3,5,1:16:21.6
46,2,4,18,1:16:40.3
47,2,5,14,1:17:13.7
48,2,6,10,1:17:15.3
49,2,7,17,1:17:18.3
50,2,8,1,1:17:31.9
51,2,9,11,1:17:44.7
52,2,10,12,1:17:49.2
53,2,11,2,1:18:03.9
54,2,12,9,1:18:17.2
55,2,13,16,1:18:59.3
56,2,14,39,1:21:25.1
57,2,15,19,1:22:01.8
58,2,16,46,1:22:06.5
59,2,17,64,1:22:12.3
60,2,18,45,1:22:33.2
61,2,19,33,1:22:37.9
62,2,20,43,1:22:58.2
63,2,21,61,1:23:25.6
64,2,22,36,1:23:39.6
65,2,23,51,1:23:44.6
66,2,24,34,1:24:06.0
67,2,25,49,1:24:09.7
68,2,26,65,1:24:35.1
69,2,27,35,1:25:01.3
70,2,28,72,1:25:04.5
71,2,29,31,1:25:17.3
72,2,30,67,1:25:36.0
73,2,31,70,1:25:57.2
74,2,32,44,1:26:18.5
75,2,33,47,1:26:36.4
76,2,34,62,1:26:39.6
77,2,35,74,1:27:19.2
78,2,36,71,1:28:26.4
79,2,37,75,1:30:22.0
80,2,38,76,1:30:58.2
81,2,39,48,1:33:07.9
82,2,40,80,1:42:11.4
83,2,41,79,1:46:48.5
84,3,1,5,1:08:55.7
85,3,2,4,1:08:58.8
86,3,3,7,1:09:12.2
87,3,4,1,1:09:39.5
88,3,5,12,1:09:42.7
89,3,6,2,1:09:48.0
90,3,7,18,1:09:51.7
91,3,8,14,1:09:54.3
92,3,9,11,1:10:20.0
93,3,10,17,1:10:20.5
94,3,11,10,1:10:26.5
95,3,12,9,1:10:40.8
96,3,13,16,1:11:49.7
97,3,14,39,1:14:23.2
98,3,15,65,1:14:37.7
99,3,16,31,1:15:00.3
100,3,17,67,1:15:04.7
101,3,18,64,1:15:05.0
102,3,19,61,1:15:12.8
103,3,20,51,1:16:25.5
104,3,21,72,1:16:28.5
105,3,22,45,1:16:40.6
106,3,23,35,1:17:52.2
107,3,24,44,1:18:06.6
108,3,25,19,1:18:06.7
109,3,26,48,1:18:32.4
110,3,27,70,1:18:58.5
111,3,28,46,1:19:28.7
112,3,29,71,1:20:14.3
113,3,30,36,1:20:27.1
114,3,31,75,1:20:28.5
115,3,32,74,1:21:03.5
116,3,33,62,1:21:43.6
117,3,34,34,1:22:14.4
118,3,35,76,1:24:02.1
119,3,36,49,1:25:13.1
120,3,37,43,1:27:40.8
121,3,38,80,1:34:19.0
