,leg,finish,entry_number,time
0,1,1,1,1:46:25.3
1,1,2,4,1:46:51.4
2,1,3,2,1:47:07.8
3,1,4,6,1:48:54.0
4,1,5,7,1:48:55.5
5,1,6,21,1:49:56.4
6,1,7,11,1:51:31.3
7,1,8,8,1:52:58.1
8,1,9,10,1:53:47.1
9,1,10,32,1:54:04.4
10,1,11,37,1:58:26.0
11,1,12,5,2:01:45.3
12,1,13,3,2:01:58.9
13,1,14,71,2:04:57.2
14,1,15,33,2:05:27.7
15,1,16,76,2:05:40.5
16,1,17,72,2:06:34.7
17,1,18,38,2:08:24.3
18,1,19,73,2:20:20.1
19,1,20,9,2:26:16.4
20,1,21,35,2:33:21.2
21,1,22,41,2:33:31.9
22,1,23,36,2:33:37.2
23,1,24,34,2:34:24.8
24,1,25,78,2:48:11.6
25,1,26,74,2:49:48.7
26,2,1,1,1:50:16.9
27,2,2,2,1:50:34.7
28,2,3,5,1:51:06.3
29,2,4,3,1:52:02.3
30,2,5,7,1:52:23.7
31,2,6,6,1:53:12.2
32,2,7,21,1:54:48.3
33,2,8,11,1:55:44.5
34,2,9,8,1:56:02.4
35,2,10,35,1:56:07.8
36,2,11,41,1:57:47.1
37,2,12,32,2:00:12.8
38,2,13,36,2:02:05.7
39,2,14,72,2:10:15.1
40,2,15,76,2:13:21.4
41,2,16,33,2:13:31.0
42,2,17,38,2:13:51.6
43,2,18,9,2:15:26.5
44,2,19,4,2:15:30.7
45,2,20,34,2:16:57.1
46,2,21,74,2:18:29.4
47,2,22,71,2:18:49.2
48,2,23,73,2:24:29.8
49,2,24,37,2:26:07.8
50,2,25,78,3:03:53.1
51,3,1,1,50:59.6
52,3,2,4,51:01.3
53,3,3,2,51:11.9
54,3,4,7,51:51.2
55,3,5,9,51:55.7
56,3,6,5,51:57.0
57,3,7,6,52:24.9
58,3,8,35,52:50.2
59,3,9,21,52:51.5
60,3,10,11,53:23.6
61,3,11,8,53:56.7
62,3,12,41,54:08.0
63,3,13,37,55:10.1
64,3,14,71,58:56.9
65,3,15,72,59:18.1
66,3,16,76,1:00:15.2
67,3,17,73,1:00:33.6
68,3,18,33,1:01:01.1
69,3,19,34,1:01:11.8
70,3,20,38,1:01:22.9
71,3,21,32,1:01:42.8
72,3,22,74,1:03:23.1
73,3,23,78,1:18:48.5
