,leg,finish,entry_number,time
0,1,1,4,1:27:17.2
1,1,2,9,1:27:26.9
2,1,3,1,1:27:30.9
3,1,4,3,1:27:38.7
4,1,5,10,1:27:40.7
5,1,6,19,1:27:52.2
6,1,7,8,1:28:01.0
7,1,8,6,1:28:12.6
8,1,9,20,1:28:19.1
9,1,10,14,1:28:24.7
10,1,11,15,1:29:06.8
11,1,12,7,1:29:15.8
12,1,13,22,1:30:15.5
13,1,14,16,1:30:47.0
14,1,15,21,1:31:43.0
15,1,16,30,1:33:03.7
16,1,17,28,1:33:21.5
17,1,18,25,1:33:22.1
18,1,19,26,1:33:42.3
19,1,20,23,1:34:46.7
20,1,21,37,1:35:01.1
21,1,22,29,1:35:26.2
22,1,23,43,1:36:01.1
23,1,24,36,1:36:05.1
24,1,25,35,1:36:16.9
25,1,26,41,1:36:38.1
26,1,27,34,1:37:19.6
27,1,28,47,1:38:35.0
28,1,29,49,1:38:47.9
29,1,30,48,1:39:02.4
30,1,31,38,1:39:54.4
31,1,32,40,1:40:13.9
32,1,33,24,1:40:32.7
33,1,34,42,1:42:35.2
34,1,35,55,1:43:40.1
35,1,36,51,1:44:04.4
36,1,37,62,1:44:07.8
37,1,38,53,1:45:08.9
38,1,39,67,1:45:15.2
39,1,40,71,1:45:49.8
40,1,41,57,1:46:08.0
41,1,42,52,1:46:27.0
42,1,43,72,1:47:48.4
43,1,44,65,1:48:15.0
44,1,45,50,1:48:23.9
45,1,46,63,1:48:51.7
46,1,47,60,1:49:10.3
47,1,48,54,1:49:19.2
48,1,49,76,1:50:21.1
49,1,50,68,1:51:19.0
50,1,51,69,1:51:19.4
51,1,52,66,1:51:37.3
52,1,53,73,1:52:08.8
53,1,54,74,1:52:31.9
54,1,55,79,1:53:33.1
55,1,56,75,1:53:36.0
56,1,57,78,1:54:30.4
57,1,58,70,1:54:37.7
58,1,59,77,1:55:02.5
59,1,60,33,1:56:07.4
60,1,61,83,1:58:13.0
61,1,62,80,1:59:32.1
62,1,63,82,2:02:47.0
63,1,64,84,2:04:00.0
64,1,65,85,2:06:34.0
65,1,66,86,2:07:38.9
66,1,67,96,2:37:03.3
67,2,1,10,1:22:00.4
68,2,2,3,1:22:05.0
69,2,3,1,1:22:18.6
70,2,4,14,1:22:22.1
71,2,5,9,1:22:52.5
72,2,6,8,1:22:58.4
73,2,7,19,1:23:24.2
74,2,8,20,1:23:35.7
75,2,9,16,1:23:59.5
76,2,10,22,1:25:02.5
77,2,11,7,1:26:06.4
78,2,12,23,1:27:03.7
79,2,13,25,1:27:04.8
80,2,14,21,1:27:42.3
81,2,15,30,1:28:04.5
82,2,16,36,1:28:28.3
83,2,17,26,1:28:50.9
84,2,18,29,1:28:59.6
85,2,19,37,1:29:25.8
86,2,20,35,1:29:30.6
87,2,21,41,1:29:48.0
88,2,22,43,1:29:57.0
89,2,23,28,1:30:02.3
90,2,24,38,1:30:43.9
91,2,25,49,1:31:25.8
92,2,26,34,1:31:32.2
93,2,27,24,1:32:32.2
94,2,28,54,1:34:31.8
95,2,29,50,1:34:46.7
96,2,30,55,1:36:46.8
97,2,31,63,1:36:51.6
98,2,32,51,1:37:27.8
99,2,33,53,1:38:05.5
100,2,34,57,1:38:09.3
101,2,35,65,1:38:12.1
102,2,36,73,1:38:14.1
103,2,37,70,1:40:30.6
104,2,38,69,1:41:01.9
105,2,39,76,1:42:08.8
106,2,40,66,1:45:11.3
107,2,41,74,1:45:21.8
108,2,42,60,1:45:37.1
109,2,43,71,1:45:52.3
110,2,44,77,1:46:42.6
111,2,45,79,1:46:57.8
112,2,46,78,1:48:30.1
113,2,47,83,1:49:55.3
114,2,48,75,1:49:59.6
115,2,49,82,1:51:48.8
116,2,50,84,1:54:47.0
117,2,51,85,1:58:19.9
118,2,52,86,1:59:37.6
119,2,53,62,2:03:37.1
120,2,54,96,2:14:31.6
121,3,1,1,54:02.2
122,3,2,10,54:16.1
123,3,3,3,54:16.2
124,3,4,9,55:11.2
125,3,5,19,55:11.7
126,3,6,14,55:31.0
127,3,7,8,55:47.1
128,3,8,7,56:29.6
129,3,9,20,56:35.9
130,3,10,16,56:44.8
131,3,11,22,57:46.0
132,3,12,21,58:18.5
133,3,13,25,59:27.8
134,3,14,26,59:45.2
135,3,15,29,59:50.0
136,3,16,28,1:00:04.0
137,3,17,35,1:00:12.0
138,3,18,30,1:00:27.9
139,3,19,36,1:00:32.7
140,3,20,41,1:00:39.3
141,3,21,43,1:00:43.0
142,3,22,34,1:01:16.5
143,3,23,49,1:02:11.2
144,3,24,37,1:02:18.1
145,3,25,24,1:03:42.7
146,3,26,54,1:04:21.1
147,3,27,53,1:05:49.4
148,3,28,65,1:05:50.2
149,3,29,73,1:06:41.3
150,3,30,63,1:06:47.1
151,3,31,57,1:07:10.5
152,3,32,69,1:08:01.0
153,3,33,55,1:08:02.0
154,3,34,71,1:08:08.3
155,3,35,70,1:08:33.7
156,3,36,38,1:09:46.0
157,3,37,76,1:11:06.2
158,3,38,66,1:12:21.6
159,3,39,74,1:13:01.6
160,3,40,75,1:14:06.0
161,3,41,77,1:14:13.2
162,3,42,50,1:14:29.8
163,3,43,83,1:14:50.5
164,3,44,51,1:16:18.6
165,3,45,82,1:16:37.6
166,3,46,60,1:16:56.7
167,3,47,78,1:19:35.2
168,3,48,84,1:21:12.9
169,3,49,85,1:21:28.8
170,3,50,86,1:23:49.8
171,3,51,96,1:31:01.2
