,leg,finish,entry_number,time
0,1,1,11,1:25:36.6
1,1,2,3,1:26:15.4
2,1,3,10,1:26:16.1
3,1,4,1,1:26:23.9
4,1,5,4,1:26:57.3
5,1,6,6,1:27:15.2
6,1,7,2,1:27:57.4
7,1,8,5,1:28:23.5
8,1,9,9,1:29:42.8
9,1,10,38,1:30:24.0
10,1,11,22,1:31:00.0
11,1,12,48,1:31:38.3
12,1,13,45,1:31:55.4
13,1,14,56,1:32:40.7
14,1,15,31,1:33:01.8
15,1,16,32,1:33:37.9
16,1,17,61,1:34:20.3
17,1,18,37,1:35:01.8
18,1,19,72,1:35:39.1
19,1,20,36,1:36:52.5
20,1,21,62,1:36:59.4
21,1,22,86,1:37:17.0
22,1,23,74,1:37:23.1
23,1,24,43,1:37:35.6
24,1,25,41,1:38:10.1
25,1,26,78,1:40:10.2
26,1,27,33,1:40:49.5
27,1,28,88,1:41:35.5
28,1,29,47,1:43:00.8
29,1,30,65,1:43:04.2
30,1,31,64,1:43:05.9
31,1,32,80,1:44:04.5
32,1,33,84,1:44:37.2
33,1,34,85,1:45:27.0
34,1,35,44,1:45:32.0
35,1,36,83,1:45:56.3
36,1,37,76,1:46:02.4
37,1,38,81,1:46:04.1
38,1,39,90,1:46:11.2
39,1,40,77,1:46:24.8
40,1,41,58,1:46:43.0
41,1,42,89,1:46:46.1
42,1,43,79,1:46:59.5
43,1,44,87,1:47:32.0
44,1,45,46,1:49:06.2
45,1,46,98,1:49:46.7
46,1,47,95,1:49:55.8
47,1,48,97,1:50:18.1
48,1,49,94,1:52:01.0
49,1,50,34,1:52:11.4
50,1,51,50,2:13:51.7
51,1,52,51,2:22:52.8
52,2,1,1,1:48:27.4
53,2,2,11,1:50:05.8
54,2,3,3,1:50:14.5
55,2,4,4,1:50:42.9
56,2,5,2,1:52:58.3
57,2,6,5,1:53:11.5
58,2,7,6,1:53:50.6
59,2,8,9,1:55:25.4
60,2,9,22,1:59:52.1
61,2,10,31,2:03:04.4
62,2,11,48,2:03:14.4
63,2,12,36,2:06:00.4
64,2,13,56,2:07:14.3
65,2,14,37,2:08:13.1
66,2,15,41,2:09:09.6
67,2,16,51,2:09:34.3
68,2,17,85,2:13:11.9
69,2,18,50,2:13:33.0
70,2,19,74,2:14:28.4
71,2,20,47,2:15:15.2
72,2,21,65,2:17:19.5
73,2,22,43,2:18:30.5
74,2,23,80,2:19:09.2
75,2,24,88,2:20:12.5
76,2,25,87,2:20:16.8
77,2,26,78,2:20:41.1
78,2,27,89,2:23:29.9
79,2,28,58,2:23:55.5
80,2,29,34,2:24:13.5
81,2,30,77,2:24:44.2
82,2,31,98,2:25:29.4
83,2,32,44,2:26:02.3
84,2,33,64,2:26:19.6
85,2,34,32,2:27:56.5
86,2,35,33,2:28:29.0
87,2,36,83,2:28:51.9
88,2,37,79,2:29:07.3
89,2,38,94,2:30:23.3
90,2,39,62,2:30:32.4
91,2,40,95,2:30:59.2
92,2,41,46,2:32:16.8
93,2,42,97,2:37:53.0
94,2,43,84,2:52:54.4
95,3,1,1,40:23.1
96,3,2,2,40:27.0
97,3,3,3,40:38.8
98,3,4,11,40:50.9
99,3,5,4,41:28.1
100,3,6,9,41:48.5
101,3,7,6,42:46.0
102,3,8,48,44:12.4
103,3,9,32,44:31.6
104,3,10,31,44:51.3
105,3,11,37,45:33.0
106,3,12,41,45:55.6
107,3,13,51,46:06.7
108,3,14,22,46:18.5
109,3,15,56,46:37.4
110,3,16,36,47:29.4
111,3,17,34,48:22.1
112,3,18,43,48:26.7
113,3,19,64,48:32.4
114,3,20,33,49:01.3
115,3,21,62,49:12.0
116,3,22,80,49:14.6
117,3,23,58,49:23.1
118,3,24,47,49:38.4
119,3,25,74,49:54.1
120,3,26,44,50:08.1
121,3,27,77,50:09.2
122,3,28,65,50:32.5
123,3,29,87,50:43.2
124,3,30,83,50:43.6
125,3,31,98,51:57.7
126,3,32,94,52:02.1
127,3,33,88,52:11.2
128,3,34,95,52:42.3
129,3,35,79,52:50.7
130,3,36,78,53:32.3
131,3,37,85,54:01.6
132,3,38,89,55:52.9
133,3,39,97,56:30.3
134,3,40,46,57:08.4
