,leg,finish,entry_number,time
0,1,1,3,1:14:50.5
1,1,2,19,1:15:11.2
2,1,3,5,1:15:20.0
3,1,4,8,1:15:21.9
4,1,5,21,1:15:28.4
5,1,6,2,1:15:47.0
6,1,7,17,1:15:53.8
7,1,8,10,1:15:57.6
8,1,9,11,1:16:04.1
9,1,10,15,1:16:11.4
10,1,11,14,1:16:40.2
11,1,12,4,1:18:14.2
12,1,13,22,1:21:49.7
13,1,14,24,1:21:50.2
14,1,15,101,1:22:14.7
15,1,16,52,1:23:18.1
16,1,17,54,1:24:37.2
17,1,18,58,1:24:40.7
18,1,19,1,1:25:47.6
19,1,20,70,1:25:49.8
20,1,21,105,1:27:09.3
21,1,22,103,1:27:12.2
22,1,23,107,1:27:16.4
23,1,24,106,1:27:27.0
24,1,25,67,1:27:34.1
25,1,26,63,1:27:42.2
26,1,27,69,1:27:54.1
27,1,28,64,1:29:11.0
28,1,29,76,1:29:20.3
29,1,30,68,1:30:31.4
30,1,31,109,1:30:45.1
31,1,32,65,1:30:54.7
32,1,33,32,1:31:47.6
33,1,34,113,1:32:11.5
34,1,35,114,1:33:02.7
35,1,36,119,1:33:36.5
36,1,37,57,1:34:08.2
37,1,38,66,1:34:57.1
38,1,39,121,1:35:46.0
39,1,40,122,1:38:22.9
40,1,41,125,1:38:48.5
41,1,42,55,1:41:26.9
42,2,1,19,2:11:38.7
43,2,2,2,2:12:22.4
44,2,3,4,2:12:30.0
45,2,4,1,2:12:43.0
46,2,5,5,2:13:13.9
47,2,6,17,2:13:22.1
48,2,7,21,2:14:06.6
49,2,8,15,2:14:18.2
50,2,9,22,2:16:14.8
51,2,10,8,2:18:29.0
52,2,11,11,2:20:51.4
53,2,12,103,2:22:52.0
54,2,13,101,2:25:58.0
55,2,14,24,2:26:09.2
56,2,15,54,2:30:35.5
57,2,16,69,2:30:46.3
58,2,17,64,2:31:35.6
59,2,18,70,2:31:39.4
60,2,19,52,2:34:26.8
61,2,20,105,2:35:02.6
62,2,21,106,2:35:14.8
63,2,22,113,2:40:38.5
64,2,23,76,2:46:34.1
65,2,24,119,2:47:00.8
66,2,25,121,2:51:09.2
67,2,26,122,2:53:21.7
68,2,27,114,2:53:27.1
69,2,28,65,2:53:56.3
70,2,29,57,3:11:51.4
71,3,1,1,1:04:35.7
72,3,2,2,1:04:52.6
73,3,3,4,1:04:54.8
74,3,4,17,1:05:07.3
75,3,5,21,1:05:20.7
76,3,6,19,1:05:24.2
77,3,7,5,1:05:26.7
78,3,8,8,1:05:41.8
79,3,9,15,1:06:57.5
80,3,10,11,1:06:59.0
81,3,11,22,1:07:57.5
82,3,12,103,1:11:19.5
83,3,13,54,1:13:43.9
84,3,14,24,1:14:03.3
85,3,15,105,1:14:16.0
86,3,16,69,1:15:21.0
87,3,17,101,1:16:08.5
88,3,18,113,1:18:32.3
89,3,19,70,1:20:35.9
90,3,20,57,1:20:39.8
91,3,21,64,1:21:32.6
92,3,22,114,1:22:11.0
93,3,23,76,1:22:11.2
94,3,24,121,1:24:59.8
95,3,25,65,1:25:27.0
96,3,26,119,1:26:09.0
97,3,27,106,1:40:53.3
