,leg,finish,entry_number,time
0,1,1,3,1:17:11.2
1,1,2,4,1:17:18.2
2,1,3,11,1:17:55.5
3,1,4,15,1:19:38.1
4,1,5,5,1:20:14.3
5,1,6,10,1:21:58.5
6,1,7,38,1:22:30.9
7,1,8,22,1:24:01.1
8,1,9,30,1:24:33.6
9,1,10,39,1:25:39.5
10,1,11,24,1:25:46.8
11,1,12,32,1:27:28.3
12,1,13,23,1:30:42.4
13,1,14,51,1:31:25.6
14,1,15,6,1:32:52.3
15,1,16,2,1:36:48.9
16,1,17,52,1:40:34.9
17,1,18,14,1:41:50.6
18,1,19,27,1:42:04.3
19,1,20,12,1:42:51.0
20,1,21,53,1:44:29.2
21,1,22,29,1:46:05.7
22,1,23,1,1:46:39.0
23,1,24,49,1:47:32.1
24,1,25,43,1:52:00.8
25,1,26,28,1:54:03.2
26,1,27,50,1:54:47.1
27,1,28,25,1:57:24.2
28,1,29,31,1:57:59.3
29,2,1,4,1:26:29.2
30,2,2,2,1:26:32.8
31,2,3,1,1:26:47.3
32,2,4,11,1:26:51.4
33,2,5,3,1:26:58.9
34,2,6,6,1:27:55.9
35,2,7,5,1:29:26.8
36,2,8,43,1:30:50.4
37,2,9,14,1:31:08.5
38,2,10,10,1:31:13.3
39,2,11,22,1:33:18.4
40,2,12,49,1:33:58.3
41,2,13,39,1:34:42.9
42,2,14,38,1:34:45.7
43,2,15,30,1:34:46.9
44,2,16,27,1:37:37.9
45,2,17,51,1:38:18.3
46,2,18,32,1:39:18.9
47,2,19,29,1:41:05.9
48,2,20,23,1:41:19.0
49,2,21,12,1:44:30.2
50,2,22,53,1:47:24.9
51,2,23,52,1:49:33.8
52,2,24,15,1:52:16.6
53,2,25,24,1:53:16.2
54,2,26,25,1:57:22.5
55,2,27,28,2:16:57.6
56,3,1,3,51:48.9
57,3,2,11,51:56.9
58,3,3,4,52:26.3
59,3,4,1,52:35.6
60,3,5,5,55:03.1
61,3,6,43,55:09.7
62,3,7,10,55:20.5
63,3,8,14,55:20.9
64,3,9,38,56:11.7
65,3,10,49,56:23.2
66,3,11,15,56:28.0
67,3,12,22,57:40.8
68,3,13,30,57:47.0
69,3,14,24,58:16.2
70,3,15,39,58:25.5
71,3,16,32,59:33.9
72,3,17,51,1:00:51.2
73,3,18,29,1:02:29.6
74,3,19,23,1:02:47.8
75,3,20,2,1:02:56.7
76,3,21,27,1:05:58.7
77,3,22,28,1:06:05.0
78,3,23,52,1:07:02.9
79,3,24,53,1:07:39.0
