,leg,finish,entry_number,time
0,1,1,69,1:20:58.1
1,1,2,18,1:21:12.7
2,1,3,33,1:21:20.5
3,1,4,8,1:21:23.4
4,1,5,11,1:21:55.6
5,1,6,1,1:23:06.3
6,1,7,2,1:25:25.2
7,1,8,20,1:30:49.2
8,1,9,42,1:31:22.7
9,1,10,22,1:32:02.7
10,1,11,9,1:32:21.7
11,1,12,44,1:35:36.3
12,1,13,37,1:41:10.2
13,1,14,21,1:42:08.8
14,1,15,26,1:44:10.2
15,1,16,28,1:44:28.6
16,1,17,16,1:45:19.1
17,1,18,27,1:45:25.9
18,1,19,40,1:46:07.0
19,1,20,102,1:46:20.1
20,1,21,25,1:47:31.9
21,1,22,103,1:47:47.2
22,1,23,112,1:47:51.7
23,1,24,41,1:49:13.4
24,1,25,38,1:49:50.3
25,1,26,43,1:50:32.2
26,1,27,19,1:50:52.6
27,1,28,107,1:52:27.2
28,1,29,105,1:55:25.8
29,1,30,34,1:59:03.4
30,1,31,106,2:06:58.4
31,1,32,32,2:07:03.3
32,1,33,24,2:10:56.1
33,1,34,104,2:23:12.8
34,1,35,35,2:24:18.0
35,1,36,31,2:26:25.5
36,1,37,36,2:40:12.2
37,1,38,30,2:44:45.9
38,1,39,111,2:47:28.8
39,1,40,109,2:58:01.3
40,2,1,69,1:31:41.6
41,2,2,33,1:31:59.5
42,2,3,1,1:32:11.7
43,2,4,18,1:32:52.6
44,2,5,19,1:34:48.1
45,2,6,2,1:39:33.6
46,2,7,42,1:40:13.1
47,2,8,11,1:41:43.4
48,2,9,9,1:45:19.6
49,2,10,20,1:49:25.2
50,2,11,30,1:58:42.1
51,2,12,27,2:00:34.2
52,2,13,40,2:01:18.8
53,2,14,31,2:02:37.9
54,2,15,102,2:04:02.8
55,2,16,36,2:05:14.0
56,2,17,37,2:07:37.5
57,2,18,22,2:08:53.3
58,2,19,38,2:10:47.6
59,2,20,8,2:11:37.1
60,2,21,43,2:22:20.2
61,2,22,16,2:26:50.4
62,2,23,28,2:32:52.9
63,2,24,105,2:32:57.2
64,2,25,103,2:33:21.5
65,2,26,44,2:36:13.8
66,2,27,112,2:37:10.1
67,2,28,34,2:44:08.9
68,2,29,107,2:52:52.3
69,2,30,25,2:54:41.0
70,2,31,111,2:55:20.3
71,2,32,41,2:56:52.9
72,2,33,32,3:01:35.9
73,2,34,104,3:08:57.6
74,2,35,109,4:03:38.7
75,3,1,19,46:56.8
76,3,2,1,47:17.2
77,3,3,11,47:26.8
78,3,4,16,47:43.1
79,3,5,69,47:45.2
80,3,6,33,47:57.7
81,3,7,18,48:02.3
82,3,8,44,48:06.9
83,3,9,42,52:17.0
84,3,10,9,53:00.1
85,3,11,22,54:14.7
86,3,12,20,55:48.1
87,3,13,37,58:25.7
88,3,14,27,59:16.3
89,3,15,30,1:02:21.0
90,3,16,102,1:04:42.4
91,3,17,32,1:04:54.4
92,3,18,34,1:06:13.3
93,3,19,28,1:06:32.1
94,3,20,111,1:08:12.6
95,3,21,41,1:08:24.2
96,3,22,107,1:11:22.0
97,3,23,2,1:13:02.7
98,3,24,105,1:14:11.8
99,3,25,38,1:27:06.7
