,leg,finish,entry_number,time
0,1,1,1,1:37:52.8
1,1,2,3,1:38:36.8
2,1,3,2,1:38:50.8
3,1,4,9,1:38:52.1
4,1,5,8,1:39:11.5
5,1,6,20,1:39:19.0
6,1,7,6,1:39:53.5
7,1,8,31,1:40:29.1
8,1,9,4,1:40:31.9
9,1,10,5,1:40:34.7
10,1,11,7,1:40:44.7
11,1,12,32,1:40:44.8
12,1,13,12,1:41:10.0
13,1,14,82,1:41:31.3
14,1,15,42,1:41:31.6
15,1,16,36,1:41:52.3
16,1,17,83,1:41:54.4
17,1,18,38,1:42:10.2
18,1,19,40,1:42:20.1
19,1,20,84,1:44:38.9
20,1,21,37,1:46:09.2
21,1,22,72,1:49:27.2
22,1,23,73,1:49:31.6
23,1,24,88,1:49:46.7
24,1,25,63,1:50:27.1
25,1,26,66,1:50:33.6
26,1,27,61,1:50:39.8
27,1,28,70,1:51:38.4
28,1,29,65,1:51:50.1
29,1,30,98,1:51:59.4
30,1,31,105,1:53:48.0
31,1,32,33,1:54:08.0
32,1,33,93,1:54:47.2
33,1,34,94,1:55:06.4
34,1,35,86,1:56:39.3
35,1,36,64,1:56:46.3
36,1,37,34,1:56:51.1
37,1,38,91,1:58:20.4
38,1,39,71,1:59:06.4
39,1,40,68,1:59:50.2
40,1,41,102,1:59:56.8
41,1,42,100,2:00:46.4
42,1,43,113,2:00:54.3
43,1,44,101,2:00:55.7
44,1,45,103,2:01:00.5
45,1,46,106,2:02:45.0
46,1,47,117,2:02:46.0
47,1,48,85,2:02:46.5
48,1,49,62,2:05:11.8
49,1,50,87,2:05:51.8
50,1,51,92,2:06:22.3
51,1,52,41,2:06:42.8
52,1,53,116,2:07:05.0
53,1,54,97,2:07:31.9
54,1,55,107,2:08:00.8
55,1,56,95,2:08:03.5
56,1,57,110,2:08:25.4
57,1,58,120,2:13:59.9
58,1,59,119,2:16:01.9
59,1,60,118,2:16:06.8
60,1,61,104,2:16:36.2
61,1,62,69,2:21:05.6
62,1,63,114,2:21:16.7
63,1,64,115,2:37:25.9
64,2,1,1,1:49:17.2
65,2,2,3,1:49:19.7
66,2,3,9,1:49:25.9
67,2,4,4,1:49:42.0
68,2,5,2,1:50:00.5
69,2,6,8,1:50:03.4
70,2,7,20,1:50:33.7
71,2,8,6,1:51:34.7
72,2,9,5,1:51:45.8
73,2,10,12,1:52:00.2
74,2,11,31,1:52:27.9
75,2,12,32,1:52:50.0
76,2,13,82,1:54:10.2
77,2,14,36,1:54:20.4
78,2,15,40,1:54:30.2
79,2,16,85,1:55:49.8
80,2,17,84,1:56:37.1
81,2,18,86,1:58:45.2
82,2,19,37,1:59:28.3
83,2,20,72,2:03:40.8
84,2,21,73,2:03:51.3
85,2,22,63,2:04:21.0
86,2,23,62,2:06:25.9
87,2,24,61,2:06:36.5
88,2,25,34,2:07:40.8
89,2,26,64,2:08:11.3
90,2,27,70,2:08:21.4
91,2,28,7,2:09:46.9
92,2,29,33,2:11:27.2
93,2,30,41,2:14:00.4
94,2,31,94,2:14:18.4
95,2,32,88,2:14:49.5
96,2,33,68,2:15:33.5
97,2,34,100,2:16:12.6
98,2,35,93,2:16:38.9
99,2,36,92,2:16:44.3
100,2,37,101,2:17:54.9
101,2,38,102,2:19:35.8
102,2,39,65,2:19:45.2
103,2,40,87,2:21:03.6
104,2,41,117,2:21:07.8
105,2,42,106,2:22:32.0
106,2,43,110,2:23:18.7
107,2,44,115,2:23:40.7
108,2,45,103,2:23:58.8
109,2,46,105,2:25:46.9
110,2,47,104,2:26:45.9
111,2,48,98,2:27:19.7
112,2,49,119,2:28:02.5
113,2,50,120,2:28:03.1
114,2,51,116,2:28:59.1
115,2,52,107,2:30:48.6
116,2,53,97,2:30:56.5
117,2,54,118,2:34:53.6
118,2,55,113,2:37:38.9
119,2,56,114,2:39:00.9
120,2,57,69,2:42:37.3
121,3,1,7,39:20.6
122,3,2,20,40:00.4
123,3,3,2,40:01.3
124,3,4,3,40:06.9
125,3,5,1,40:07.0
126,3,6,9,40:09.0
127,3,7,4,40:10.0
128,3,8,8,40:20.7
129,3,9,12,40:33.4
130,3,10,5,40:34.2
131,3,11,6,40:42.7
132,3,12,32,41:20.5
133,3,13,31,41:25.0
134,3,14,84,41:30.9
135,3,15,40,41:41.8
136,3,16,36,41:48.9
137,3,17,86,41:55.6
138,3,18,85,43:02.9
139,3,19,34,43:13.4
140,3,20,41,44:22.0
141,3,21,63,44:47.1
142,3,22,73,44:56.4
143,3,23,93,45:08.3
144,3,24,88,45:14.1
145,3,25,64,45:14.3
146,3,26,72,45:44.8
147,3,27,37,45:48.9
148,3,28,70,46:22.9
149,3,29,65,46:24.1
150,3,30,33,46:45.3
151,3,31,61,47:10.5
152,3,32,69,47:39.1
153,3,33,68,48:52.4
154,3,34,100,48:59.8
155,3,35,101,49:04.9
156,3,36,113,49:44.0
157,3,37,102,50:12.1
158,3,38,92,50:15.1
159,3,39,62,50:21.0
160,3,40,103,50:22.6
161,3,41,106,50:26.9
162,3,42,115,50:46.9
163,3,43,117,51:46.7
164,3,44,114,52:01.6
165,3,45,110,52:03.3
166,3,46,116,53:02.5
167,3,47,107,53:36.0
168,3,48,120,53:54.4
169,3,49,104,54:29.3
170,3,50,118,55:38.7
171,3,51,119,56:30.3
172,3,52,97,58:25.4
