,leg,finish,entry_number,time
0,1,1,3,1:34:44.3
1,1,2,1,1:35:12.1
2,1,3,2,1:35:14.3
3,1,4,4,1:35:14.4
4,1,5,7,1:36:12.2
5,1,6,14,1:36:45.6
6,1,7,5,1:37:10.1
7,1,8,12,1:37:34.8
8,1,9,11,1:38:32.3
9,1,10,9,1:39:31.8
10,1,11,15,1:39:33.2
11,1,12,61,1:39:53.7
12,1,13,32,1:40:27.2
13,1,14,33,1:40:37.0
14,1,15,56,1:40:39.0
15,1,16,35,1:40:43.7
16,1,17,46,1:41:37.7
17,1,18,59,1:41:42.0
18,1,19,57,1:41:50.9
19,1,20,55,1:41:59.3
20,1,21,38,1:42:03.7
21,1,22,67,1:42:33.1
22,1,23,80,1:42:46.1
23,1,24,60,1:42:53.0
24,1,25,64,1:43:19.5
25,1,26,52,1:44:35.2
26,1,27,42,1:44:50.3
27,1,28,10,1:45:05.2
28,1,29,73,1:45:37.5
29,1,30,69,1:45:50.4
30,1,31,75,1:45:55.8
31,1,32,41,1:45:58.2
32,1,33,58,1:46:01.0
33,1,34,66,1:46:16.0
34,1,35,44,1:46:19.2
35,1,36,39,1:47:52.5
36,1,37,37,1:48:04.1
37,1,38,82,1:48:08.3
38,1,39,76,1:48:54.3
39,1,40,34,1:49:41.5
40,1,41,8,1:51:27.4
41,1,42,77,1:51:43.7
42,1,43,74,1:53:17.3
43,1,44,78,1:55:01.9
44,1,45,6,1:55:07.2
45,1,46,47,1:55:35.3
46,1,47,85,1:57:54.9
47,1,48,86,1:59:23.9
48,1,49,81,1:59:37.4
49,1,50,84,2:12:03.4
50,1,51,54,2:14:28.1
51,1,52,50,2:14:28.1
52,1,53,51,2:21:29.8
53,1,54,83,2:23:08.3
54,2,1,10,1:22:06.3
55,2,2,4,1:22:14.6
56,2,3,1,1:22:30.2
57,2,4,2,1:22:30.4
58,2,5,3,1:22:54.0
59,2,6,7,1:22:57.7
60,2,7,8,1:23:03.3
61,2,8,5,1:23:11.7
62,2,9,6,1:23:25.2
63,2,10,14,1:23:33.2
64,2,11,12,1:24:25.2
65,2,12,9,1:24:54.0
66,2,13,11,1:25:34.1
67,2,14,15,1:25:42.9
68,2,15,61,1:26:00.6
69,2,16,52,1:26:24.5
70,2,17,55,1:26:37.3
71,2,18,33,1:26:40.8
72,2,19,50,1:26:57.3
73,2,20,57,1:27:00.4
74,2,21,59,1:27:15.4
75,2,22,38,1:27:43.9
76,2,23,67,1:27:50.5
77,2,24,46,1:28:54.4
78,2,25,42,1:28:57.0
79,2,26,58,1:30:13.2
80,2,27,51,1:31:08.7
81,2,28,54,1:31:13.0
82,2,29,44,1:31:45.6
83,2,30,82,1:32:17.3
84,2,31,83,1:32:25.5
85,2,32,69,1:32:36.1
86,2,33,64,1:33:37.6
87,2,34,39,1:33:46.4
88,2,35,37,1:34:48.5
89,2,36,34,1:34:51.5
90,2,37,78,1:35:03.2
91,2,38,74,1:35:06.1
92,2,39,32,1:36:07.5
93,2,40,35,1:37:08.4
94,2,41,86,1:40:17.1
95,2,42,85,1:40:22.4
96,2,43,73,1:40:30.9
97,2,44,75,1:40:36.3
98,2,45,81,1:42:44.3
99,2,46,56,1:46:14.4
100,2,47,77,1:47:25.8
101,2,48,84,1:47:37.7
102,2,49,60,1:54:11.5
103,2,50,66,1:55:53.1
104,2,51,76,2:04:53.0
105,3,1,10,1:01:22.6
106,3,2,1,1:01:36.6
107,3,3,5,1:01:46.0
108,3,4,2,1:01:51.7
109,3,5,8,1:02:03.3
110,3,6,3,1:02:22.1
111,3,7,14,1:02:30.8
112,3,8,11,1:03:07.4
113,3,9,9,1:03:28.1
114,3,10,52,1:04:25.5
115,3,11,12,1:04:56.3
116,3,12,55,1:05:07.5
117,3,13,57,1:05:14.4
118,3,14,46,1:05:21.9
119,3,15,50,1:05:30.6
120,3,16,59,1:05:37.8
121,3,17,33,1:05:50.1
122,3,18,67,1:06:02.8
123,3,19,42,1:06:13.0
124,3,20,54,1:07:04.1
125,3,21,66,1:08:08.0
126,3,22,77,1:08:12.3
127,3,23,44,1:08:15.3
128,3,24,51,1:08:16.4
129,3,25,83,1:09:12.1
130,3,26,37,1:09:22.5
131,3,27,34,1:09:27.9
132,3,28,69,1:09:47.5
133,3,29,38,1:10:26.3
134,3,30,78,1:11:54.9
135,3,31,85,1:12:59.2
136,3,32,86,1:14:10.9
137,3,33,81,1:15:19.8
138,3,34,84,1:15:55.0
139,3,35,82,1:26:42.3
