,leg,finish,entry_number,time
0,1,1,8,1:40:47.3
1,1,2,2,1:41:33.9
2,1,3,11,1:41:37.0
3,1,4,3,1:42:06.7
4,1,5,7,1:42:31.3
5,1,6,9,1:42:42.7
6,1,7,21,1:45:37.7
7,1,8,12,1:47:12.9
8,1,9,6,1:47:21.8
9,1,10,74,1:49:22.6
10,1,11,10,1:49:27.5
11,1,12,48,1:50:34.4
12,1,13,37,1:51:34.0
13,1,14,4,1:51:37.9
14,1,15,41,1:53:05.2
15,1,16,33,1:53:30.4
16,1,17,62,1:55:57.0
17,1,18,58,1:56:13.1
18,1,19,51,1:56:23.2
19,1,20,60,1:57:26.0
20,1,21,36,1:58:04.9
21,1,22,49,1:58:18.4
22,1,23,90,1:59:19.5
23,1,24,91,1:59:57.3
24,1,25,57,2:00:47.2
25,1,26,22,2:00:49.6
26,1,27,32,2:02:54.9
27,1,28,96,2:02:56.7
28,1,29,56,2:03:16.0
29,1,30,87,2:03:56.0
30,1,31,84,2:04:14.9
31,1,32,97,2:04:35.7
32,1,33,52,2:04:56.8
33,1,34,40,2:05:13.7
34,1,35,85,2:05:21.4
35,1,36,72,2:06:17.4
36,1,37,71,2:08:55.9
37,1,38,46,2:13:07.1
38,1,39,95,2:13:27.5
39,1,40,92,2:19:52.9
40,1,41,50,2:20:51.9
41,1,42,59,2:27:27.4
42,1,43,88,2:30:34.4
43,1,44,61,2:31:40.0
44,1,45,82,2:31:59.4
45,1,46,53,2:32:27.4
46,1,47,94,2:33:02.5
47,1,48,93,2:37:55.9
48,1,49,89,2:40:26.5
49,1,50,98,2:42:28.4
50,2,1,8,1:42:10.6
51,2,2,7,1:42:14.6
52,2,3,11,1:42:37.7
53,2,4,3,1:44:10.4
54,2,5,4,1:44:41.5
55,2,6,21,1:45:54.3
56,2,7,22,1:46:47.1
57,2,8,6,1:47:27.9
58,2,9,12,1:47:37.7
59,2,10,74,1:50:22.9
60,2,11,10,1:50:50.3
61,2,12,48,1:53:28.1
62,2,13,37,1:54:30.0
63,2,14,41,1:55:28.2
64,2,15,58,1:56:26.8
65,2,16,33,1:56:56.1
66,2,17,52,1:57:02.4
67,2,18,59,1:57:27.0
68,2,19,60,2:00:19.3
69,2,20,72,2:00:32.5
70,2,21,88,2:01:19.3
71,2,22,53,2:01:27.5
72,2,23,36,2:02:23.3
73,2,24,91,2:02:44.0
74,2,25,85,2:03:14.2
75,2,26,84,2:03:27.8
76,2,27,96,2:03:34.0
77,2,28,57,2:07:26.8
78,2,29,71,2:07:41.4
79,2,30,51,2:07:54.3
80,2,31,46,2:10:26.7
81,2,32,56,2:15:36.2
82,2,33,62,2:17:56.5
83,2,34,93,2:21:08.1
84,2,35,94,2:23:00.1
85,2,36,98,2:47:14.3
