,leg,finish,entry_number,time
0,1,1,1,1:13:41.7
1,1,2,3,1:13:44.3
2,1,3,4,1:14:07.9
3,1,4,2,1:14:50.3
4,1,5,11,1:15:13.2
5,1,6,19,1:15:13.3
6,1,7,6,1:15:21.1
7,1,8,16,1:15:45.0
8,1,9,12,1:16:22.9
9,1,10,5,1:16:23.2
10,1,11,7,1:16:56.0
11,1,12,8,1:17:13.3
12,1,13,18,1:18:05.3
13,1,14,46,1:19:08.0
14,1,15,49,1:20:38.4
15,1,16,47,1:21:16.9
16,1,17,23,1:21:35.4
17,1,18,31,1:21:43.2
18,1,19,40,1:22:09.5
19,1,20,72,1:22:41.8
20,1,21,59,1:22:46.7
21,1,22,44,1:23:10.5
22,1,23,60,1:24:04.6
23,1,24,63,1:26:11.2
24,1,25,67,1:27:04.6
25,1,26,66,1:27:35.2
26,1,27,45,1:27:54.3
27,1,28,22,1:28:04.3
28,1,29,20,1:28:33.7
29,1,30,70,1:29:17.2
30,1,31,21,1:29:29.7
31,1,32,37,1:31:03.8
32,1,33,64,1:31:10.0
33,1,34,35,1:36:19.7
34,1,35,71,1:40:23.7
35,1,36,34,1:49:17.6
36,1,37,73,1:49:26.6
37,1,38,65,1:52:01.9
38,1,39,69,1:57:25.5
39,1,40,61,2:08:49.4
40,2,1,1,1:08:29.4
41,2,2,3,1:08:41.8
42,2,3,4,1:08:46.4
43,2,4,6,1:09:31.3
44,2,5,2,1:10:14.1
45,2,6,18,1:11:03.6
46,2,7,5,1:11:06.4
47,2,8,16,1:11:19.3
48,2,9,11,1:11:48.8
49,2,10,20,1:12:40.3
50,2,11,12,1:14:58.4
51,2,12,8,1:15:57.1
52,2,13,59,1:15:58.3
53,2,14,46,1:16:15.4
54,2,15,31,1:16:41.1
55,2,16,22,1:16:43.7
56,2,17,49,1:16:46.7
57,2,18,40,1:17:38.1
58,2,19,47,1:17:41.5
59,2,20,7,1:18:13.9
60,2,21,65,1:18:38.7
61,2,22,64,1:18:56.7
62,2,23,63,1:20:31.0
63,2,24,67,1:20:49.8
64,2,25,73,1:21:08.1
65,2,26,44,1:22:13.7
66,2,27,66,1:23:06.4
67,2,28,69,1:23:18.0
68,2,29,71,1:23:44.5
69,2,30,70,1:27:05.7
70,2,31,45,1:27:27.8
71,2,32,23,1:27:52.5
72,2,33,35,1:28:39.8
73,2,34,34,1:32:26.9
74,2,35,21,1:35:00.0
75,2,36,37,1:36:20.9
76,2,37,72,1:36:33.3
77,2,38,60,1:55:07.0
78,3,1,3,1:05:59.6
79,3,2,1,1:06:04.8
80,3,3,4,1:06:43.4
81,3,4,6,1:06:57.0
82,3,5,2,1:07:03.5
83,3,6,5,1:07:35.4
84,3,7,11,1:07:39.3
85,3,8,16,1:07:47.2
86,3,9,7,1:08:27.0
87,3,10,18,1:09:07.5
88,3,11,8,1:09:34.5
89,3,12,12,1:09:44.4
90,3,13,20,1:10:34.0
91,3,14,64,1:13:00.4
92,3,15,49,1:13:02.6
93,3,16,23,1:13:35.3
94,3,17,31,1:14:16.0
95,3,18,46,1:14:20.2
96,3,19,65,1:14:38.7
97,3,20,45,1:14:39.0
98,3,21,47,1:14:42.2
99,3,22,60,1:14:44.8
100,3,23,67,1:15:39.3
101,3,24,73,1:15:58.4
102,3,25,72,1:16:00.5
103,3,26,22,1:16:21.7
104,3,27,63,1:16:44.5
105,3,28,44,1:17:08.9
106,3,29,37,1:17:23.3
107,3,30,66,1:17:39.1
108,3,31,71,1:19:15.0
109,3,32,40,1:20:35.9
110,3,33,70,1:21:45.4
111,3,34,34,1:22:54.4
112,3,35,35,1:34:06.3
