,leg,finish,entry_number,time
0,1,1,5,50:59.3
1,1,2,3,51:29.6
2,1,3,7,51:38.4
3,1,4,11,51:50.4
4,1,5,9,52:13.9
5,1,6,6,52:32.2
6,1,7,21,53:33.6
7,1,8,10,54:21.7
8,1,9,4,54:29.4
9,1,10,74,55:16.6
10,1,11,82,55:54.8
11,1,12,48,56:11.9
12,1,13,50,56:24.3
13,1,14,76,56:37.9
14,1,15,49,56:45.5
15,1,16,37,56:57.2
16,1,17,2,57:03.4
17,1,18,83,58:33.4
18,1,19,36,58:45.9
19,1,20,45,59:11.5
20,1,21,72,1:00:40.4
21,1,22,40,1:00:49.2
22,1,23,8,1:00:59.3
23,1,24,41,1:01:19.0
24,1,25,105,1:01:59.0
25,1,26,109,1:02:51.0
26,1,27,102,1:04:33.1
27,1,28,100,1:04:47.4
28,1,29,71,1:05:16.6
29,1,30,104,1:05:32.6
30,1,31,106,1:05:33.8
31,1,32,90,1:05:43.7
32,1,33,46,1:05:45.4
33,1,34,89,1:06:02.4
34,1,35,108,1:06:05.3
35,1,36,38,1:06:07.4
36,1,37,87,1:07:28.7
37,1,38,86,1:07:41.4
38,1,39,107,1:08:18.6
39,1,40,110,1:11:38.0
40,1,41,94,1:12:21.7
41,1,42,93,1:12:44.4
42,1,43,103,1:12:47.4
43,1,44,92,1:22:08.5
44,2,1,7,1:41:04.4
45,2,2,8,1:42:13.0
46,2,3,3,1:42:17.3
47,2,4,11,1:42:35.5
48,2,5,2,1:43:31.6
49,2,6,4,1:43:39.7
50,2,7,6,1:43:56.7
51,2,8,9,1:44:40.7
52,2,9,21,1:44:59.5
53,2,10,74,1:48:28.4
54,2,11,48,1:49:57.7
55,2,12,5,1:49:59.6
56,2,13,82,1:50:10.4
57,2,14,76,1:51:15.3
58,2,15,83,1:51:21.8
59,2,16,41,1:56:11.8
60,2,17,40,1:59:09.3
61,2,18,36,2:00:36.0
62,2,19,87,2:02:25.4
63,2,20,71,2:07:10.1
64,2,21,89,2:08:06.5
65,2,22,86,2:08:09.8
66,2,23,72,2:09:13.1
67,2,24,92,2:09:54.5
68,2,25,49,2:10:12.1
69,2,26,50,2:12:55.8
70,2,27,45,2:16:09.8
71,2,28,46,2:19:14.9
72,2,29,37,2:19:18.7
73,2,30,102,2:20:17.6
74,2,31,105,2:20:52.7
75,2,32,103,2:22:43.7
76,2,33,106,2:23:43.2
77,2,34,100,2:25:16.9
78,2,35,107,2:25:27.1
79,2,36,104,2:29:23.7
80,2,37,90,2:30:19.9
81,2,38,38,2:31:17.1
82,2,39,108,2:31:47.7
83,2,40,94,2:32:14.6
84,2,41,110,2:35:38.7
85,2,42,93,2:46:25.2
86,3,1,8,57:59.2
87,3,2,9,58:01.7
88,3,3,5,58:14.1
89,3,4,7,58:18.4
90,3,5,2,58:22.8
91,3,6,4,58:40.8
92,3,7,6,58:44.9
93,3,8,11,58:49.4
94,3,9,3,59:04.3
95,3,10,21,59:50.5
96,3,11,82,1:01:44.9
97,3,12,48,1:02:24.0
98,3,13,74,1:02:35.3
99,3,14,50,1:03:03.0
100,3,15,37,1:03:21.1
101,3,16,83,1:04:08.7
102,3,17,36,1:05:49.9
103,3,18,40,1:08:47.6
104,3,19,72,1:08:57.7
105,3,20,49,1:09:30.6
106,3,21,102,1:09:31.3
107,3,22,86,1:09:38.9
108,3,23,41,1:09:55.9
109,3,24,105,1:10:26.1
110,3,25,87,1:10:28.7
111,3,26,100,1:11:50.9
112,3,27,46,1:13:27.3
113,3,28,89,1:13:45.8
114,3,29,108,1:13:58.2
115,3,30,90,1:14:07.4
116,3,31,107,1:15:35.7
117,3,32,71,1:15:50.7
118,3,33,92,1:16:04.4
119,3,34,103,1:17:50.6
120,3,35,93,1:18:28.0
121,3,36,38,1:34:58.0
