,leg,finish,entry_number,time
0,1,1,1,1:17:32.6
1,1,2,3,1:17:45.7
2,1,3,2,1:18:05.2
3,1,4,4,1:18:05.9
4,1,5,37,1:18:21.4
5,1,6,8,1:18:28.0
6,1,7,10,1:18:32.9
7,1,8,5,1:18:55.0
8,1,9,6,1:19:08.5
9,1,10,52,1:20:23.6
10,1,11,12,1:20:47.0
11,1,12,21,1:20:57.7
12,1,13,7,1:21:00.4
13,1,14,22,1:21:16.7
14,1,15,23,1:21:21.7
15,1,16,53,1:21:32.0
16,1,17,31,1:22:48.9
17,1,18,32,1:22:51.1
18,1,19,69,1:22:54.5
19,1,20,68,1:23:33.1
20,1,21,54,1:23:48.7
21,1,22,33,1:23:59.1
22,1,23,36,1:24:12.9
23,1,24,9,1:25:20.8
24,1,25,34,1:26:14.9
25,1,26,56,1:26:43.7
26,1,27,51,1:27:01.2
27,1,28,14,1:27:06.7
28,1,29,76,1:28:08.3
29,1,30,67,1:28:12.6
30,1,31,58,1:28:51.4
31,1,32,109,1:29:20.7
32,1,33,83,1:30:22.8
33,1,34,102,1:30:34.8
34,1,35,84,1:30:37.0
35,1,36,74,1:30:40.6
36,1,37,108,1:30:43.9
37,1,38,61,1:30:55.3
38,1,39,66,1:30:57.3
39,1,40,77,1:31:10.4
40,1,41,114,1:31:11.8
41,1,42,57,1:31:16.4
42,1,43,59,1:31:39.2
43,1,44,106,1:32:14.4
44,1,45,79,1:32:18.8
45,1,46,105,1:32:55.4
46,1,47,70,1:34:05.0
47,1,48,88,1:34:25.9
48,1,49,86,1:35:24.9
49,1,50,78,1:35:47.2
50,1,51,73,1:37:08.8
51,1,52,85,1:37:30.6
52,1,53,90,1:38:18.0
53,1,54,62,1:38:20.8
54,1,55,107,1:41:03.5
55,1,56,80,1:41:59.6
56,1,57,92,1:42:03.1
57,1,58,93,1:42:55.4
58,1,59,64,1:48:30.8
59,1,60,91,1:49:07.4
60,1,61,72,1:51:11.7
61,1,62,63,1:58:55.6
62,1,63,89,2:01:20.5
63,1,64,87,2:04:46.4
64,1,65,82,2:14:02.8
65,2,1,1,1:37:00.8
66,2,2,3,1:37:17.4
67,2,3,2,1:37:22.2
68,2,4,10,1:37:46.9
69,2,5,8,1:37:59.8
70,2,6,37,1:38:02.5
71,2,7,5,1:38:10.4
72,2,8,6,1:38:11.1
73,2,9,12,1:40:01.3
74,2,10,21,1:41:22.4
75,2,11,22,1:41:53.0
76,2,12,52,1:42:16.4
77,2,13,23,1:44:01.1
78,2,14,68,1:44:08.2
79,2,15,9,1:45:09.8
80,2,16,53,1:45:18.4
81,2,17,31,1:45:19.3
82,2,18,54,1:45:45.9
83,2,19,36,1:45:54.0
84,2,20,69,1:46:17.2
85,2,21,32,1:47:30.7
86,2,22,56,1:48:26.6
87,2,23,34,1:48:29.0
88,2,24,14,1:49:12.9
89,2,25,62,1:49:52.4
90,2,26,51,1:49:59.4
91,2,27,102,1:50:50.3
92,2,28,67,1:51:05.2
93,2,29,109,1:51:21.9
94,2,30,108,1:51:34.1
95,2,31,106,1:51:34.7
96,2,32,59,1:51:49.9
97,2,33,83,1:52:21.0
98,2,34,57,1:52:23.4
99,2,35,61,1:52:42.3
100,2,36,84,1:52:46.0
101,2,37,114,1:53:07.1
102,2,38,66,1:53:16.8
103,2,39,107,1:54:06.3
104,2,40,88,1:54:34.2
105,2,41,63,1:54:55.9
106,2,42,105,1:55:02.3
107,2,43,76,1:55:24.7
108,2,44,70,1:56:44.2
109,2,45,73,1:57:00.1
110,2,46,64,1:57:32.2
111,2,47,78,1:58:39.9
112,2,48,86,1:58:42.5
113,2,49,85,1:59:09.2
114,2,50,90,1:59:45.3
115,2,51,72,2:00:59.8
116,2,52,80,2:01:29.1
117,2,53,58,2:01:32.4
118,2,54,92,2:02:08.5
119,2,55,79,2:02:58.8
120,2,56,93,2:03:15.1
121,2,57,33,2:03:15.3
122,2,58,87,2:04:58.4
123,2,59,91,2:08:21.2
124,2,60,4,2:11:54.0
125,2,61,89,2:12:27.5
126,2,62,82,2:13:13.8
127,2,63,77,2:25:22.7
128,2,64,74,2:45:20.9
129,3,1,8,37:32.5
130,3,2,10,37:49.6
131,3,3,3,38:05.4
132,3,4,2,38:09.7
133,3,5,5,38:15.5
134,3,6,1,38:19.6
135,3,7,4,38:22.4
136,3,8,22,38:46.9
137,3,9,12,38:47.1
138,3,10,23,38:49.6
139,3,11,53,39:02.0
140,3,12,52,39:12.7
141,3,13,21,39:19.7
142,3,14,54,39:23.9
143,3,15,68,39:25.8
144,3,16,32,39:49.5
145,3,17,69,39:58.0
146,3,18,33,40:29.7
147,3,19,36,40:42.0
148,3,20,6,41:25.0
149,3,21,56,41:25.7
150,3,22,63,42:32.2
151,3,23,61,43:14.7
152,3,24,51,43:40.6
153,3,25,89,43:53.7
154,3,26,74,43:57.1
155,3,27,64,44:32.2
156,3,28,88,44:37.8
157,3,29,57,44:41.2
158,3,30,83,44:43.7
159,3,31,84,45:01.2
160,3,32,86,45:10.0
161,3,33,59,45:26.0
162,3,34,66,45:34.2
163,3,35,73,45:38.1
164,3,36,72,45:38.9
165,3,37,67,46:42.4
166,3,38,78,47:11.8
167,3,39,70,47:44.2
168,3,40,87,48:06.4
169,3,41,92,48:17.6
170,3,42,93,48:19.2
171,3,43,90,49:53.4
172,3,44,80,50:49.2
173,3,45,34,54:42.7
