,leg,finish,entry_number,time
0,1,1,18,1:31:37.8
1,1,2,19,1:32:04.0
2,1,3,4,1:32:09.0
3,1,4,3,1:32:11.3
4,1,5,5,1:32:32.8
5,1,6,2,1:32:51.8
6,1,7,17,1:33:00.7
7,1,8,20,1:33:17.1
8,1,9,8,1:33:19.8
9,1,10,1,1:33:34.0
10,1,11,7,1:33:37.8
11,1,12,21,1:33:54.5
12,1,13,15,1:34:33.9
13,1,14,22,1:34:51.4
14,1,15,14,1:36:03.7
15,1,16,6,1:37:08.0
16,1,17,23,1:37:12.3
17,1,18,101,1:39:48.7
18,1,19,102,1:40:20.6
19,1,20,104,1:41:05.4
20,1,21,61,1:41:09.8
21,1,22,74,1:41:56.7
22,1,23,112,1:41:59.6
23,1,24,103,1:42:06.1
24,1,25,69,1:42:20.2
25,1,26,52,1:42:35.0
26,1,27,105,1:42:42.6
27,1,28,110,1:42:49.4
28,1,29,57,1:42:59.4
29,1,30,67,1:43:00.7
30,1,31,109,1:43:03.5
31,1,32,71,1:43:18.0
32,1,33,64,1:43:36.7
33,1,34,65,1:43:42.1
34,1,35,54,1:43:42.7
35,1,36,33,1:44:09.7
36,1,37,107,1:46:09.5
37,1,38,63,1:46:32.3
38,1,39,76,1:46:51.8
39,1,40,73,1:51:06.6
40,1,41,111,1:51:08.8
41,1,42,113,1:56:07.6
42,1,43,108,2:01:00.7
43,1,44,62,2:08:31.8
44,1,45,70,2:09:52.3
45,2,1,4,1:14:40.4
46,2,2,18,1:14:50.8
47,2,3,3,1:14:54.0
48,2,4,5,1:15:04.6
49,2,5,1,1:15:11.4
50,2,6,2,1:15:17.2
51,2,7,19,1:15:29.8
52,2,8,7,1:15:30.6
53,2,9,17,1:15:40.1
54,2,10,20,1:15:50.6
55,2,11,8,1:16:27.7
56,2,12,21,1:16:29.4
57,2,13,6,1:16:41.0
58,2,14,22,1:16:41.3
59,2,15,15,1:16:49.8
60,2,16,23,1:21:04.3
61,2,17,101,1:21:30.3
62,2,18,102,1:21:31.5
63,2,19,33,1:22:10.7
64,2,20,61,1:22:17.5
65,2,21,104,1:22:19.7
66,2,22,74,1:22:29.1
67,2,23,69,1:22:32.5
68,2,24,103,1:22:39.0
69,2,25,52,1:22:47.6
70,2,26,110,1:22:55.3
71,2,27,64,1:23:15.4
72,2,28,71,1:23:29.8
73,2,29,105,1:23:57.6
74,2,30,62,1:24:09.7
75,2,31,54,1:24:12.0
76,2,32,63,1:25:21.5
77,2,33,107,1:25:42.5
78,2,34,111,1:25:55.7
79,2,35,65,1:26:54.4
80,2,36,70,1:27:20.4
81,2,37,109,1:27:21.8
82,2,38,73,1:28:49.9
83,2,39,76,1:29:27.2
84,2,40,108,1:33:03.5
85,2,41,113,1:34:48.2
86,3,1,7,1:07:11.8
87,3,2,8,1:07:17.0
88,3,3,1,1:07:53.1
89,3,4,3,1:08:04.1
90,3,5,5,1:08:27.4
91,3,6,4,1:08:33.6
92,3,7,18,1:08:53.8
93,3,8,19,1:09:18.6
94,3,9,17,1:09:43.8
95,3,10,15,1:09:43.9
96,3,11,22,1:09:46.2
97,3,12,21,1:10:13.6
98,3,13,6,1:10:26.3
99,3,14,20,1:11:15.3
100,3,15,102,1:11:58.9
101,3,16,61,1:13:06.4
102,3,17,103,1:13:17.2
103,3,18,101,1:13:19.6
104,3,19,74,1:13:40.4
105,3,20,69,1:13:49.1
106,3,21,104,1:14:54.3
107,3,22,33,1:15:08.0
108,3,23,52,1:15:17.6
109,3,24,70,1:15:22.7
110,3,25,107,1:15:55.2
111,3,26,71,1:16:18.3
112,3,27,64,1:16:22.1
113,3,28,65,1:16:44.8
114,3,29,111,1:17:00.7
115,3,30,105,1:18:14.3
116,3,31,63,1:19:04.9
117,3,32,73,1:19:36.8
118,3,33,76,1:25:16.6
119,3,34,113,1:29:54.9
