,leg,finish,entry_number,time
0,1,1,5,1:16:13.1
1,1,2,4,1:16:18.0
2,1,3,6,1:16:25.2
3,1,4,11,1:16:25.7
4,1,5,12,1:16:26.3
5,1,6,3,1:16:42.7
6,1,7,9,1:16:51.6
7,1,8,7,1:17:19.3
8,1,9,8,1:17:42.1
9,1,10,10,1:17:56.7
10,1,11,2,1:18:54.4
11,1,12,1,1:19:01.9
12,1,13,35,1:20:21.5
13,1,14,31,1:20:25.5
14,1,15,32,1:20:28.7
15,1,16,34,1:20:34.1
16,1,17,43,1:20:53.7
17,1,18,14,1:20:59.7
18,1,19,40,1:21:00.1
19,1,20,102,1:21:12.0
20,1,21,42,1:21:12.2
21,1,22,36,1:21:12.9
22,1,23,41,1:22:08.9
23,1,24,82,1:23:48.4
24,1,25,21,1:23:49.3
25,1,26,45,1:24:51.1
26,1,27,61,1:26:42.9
27,1,28,63,1:26:49.6
28,1,29,65,1:27:03.7
29,1,30,38,1:27:10.1
30,1,31,86,1:27:30.1
31,1,32,75,1:27:32.9
32,1,33,66,1:28:17.8
33,1,34,84,1:28:23.1
34,1,35,83,1:28:45.9
35,1,36,88,1:29:04.7
36,1,37,99,1:29:15.5
37,1,38,39,1:29:20.5
38,1,39,69,1:29:23.2
39,1,40,62,1:29:33.4
40,1,41,67,1:30:03.0
41,1,42,44,1:31:04.9
42,1,43,89,1:33:01.7
43,1,44,92,1:33:03.7
44,1,45,90,1:33:53.9
45,1,46,94,1:34:01.8
46,1,47,87,1:34:19.0
47,1,48,95,1:34:19.5
48,1,49,70,1:34:22.1
49,1,50,68,1:34:55.2
50,1,51,73,1:35:31.4
51,1,52,76,1:37:02.1
52,1,53,93,1:37:53.4
53,1,54,33,1:41:56.8
54,1,55,96,1:45:12.0
55,1,56,100,1:49:32.4
56,1,57,85,1:59:37.7
57,1,58,101,2:01:45.9
58,1,59,81,2:03:14.6
59,1,60,46,2:04:35.4
60,1,61,72,2:06:25.5
61,1,62,71,2:09:18.5
62,1,63,91,2:10:48.5
63,1,64,98,2:24:43.6
64,1,65,97,2:24:45.2
65,2,1,5,1:07:10.7
66,2,2,11,1:07:20.8
67,2,3,4,1:07:37.8
68,2,4,9,1:07:38.0
69,2,5,6,1:07:47.2
70,2,6,12,1:07:54.3
71,2,7,7,1:08:07.8
72,2,8,1,1:08:46.8
73,2,9,3,1:09:01.6
74,2,10,8,1:09:23.0
75,2,11,2,1:09:23.1
76,2,12,35,1:10:47.9
77,2,13,31,1:10:56.1
78,2,14,32,1:11:01.5
79,2,15,42,1:11:32.1
80,2,16,43,1:12:14.0
81,2,17,33,1:14:09.2
82,2,18,85,1:14:19.1
83,2,19,81,1:14:34.3
84,2,20,102,1:14:42.5
85,2,21,82,1:14:49.2
