,leg,finish,entry_number,time
0,1,1,1,1:05:26.7
1,1,2,2,1:05:54.8
2,1,3,11,1:06:04.7
3,1,4,3,1:06:37.6
4,1,5,4,1:06:47.9
5,1,6,7,1:06:58.0
6,1,7,6,1:07:53.0
7,1,8,41,1:08:15.8
8,1,9,5,1:09:12.3
9,1,10,12,1:10:10.1
10,1,11,32,1:10:44.3
11,1,12,29,1:10:46.1
12,1,13,46,1:10:51.8
13,1,14,44,1:11:01.0
14,1,15,23,1:11:13.4
15,1,16,31,1:11:33.8
16,1,17,45,1:11:34.4
17,1,18,26,1:12:03.8
18,1,19,15,1:12:15.8
19,1,20,42,1:12:37.6
20,1,21,22,1:12:41.8
21,1,22,27,1:13:50.3
22,1,23,30,1:14:15.0
23,1,24,24,1:15:06.3
24,1,25,50,1:15:28.3
25,1,26,8,1:16:23.0
26,1,27,51,1:17:52.9
27,1,28,52,1:18:21.4
28,1,29,63,1:18:54.8
29,1,30,58,1:19:39.9
30,1,31,53,1:20:13.3
31,1,32,43,1:21:10.3
32,1,33,28,1:21:41.8
33,1,34,66,1:23:32.5
34,1,35,61,1:25:10.6
35,1,36,47,1:26:32.1
36,1,37,60,1:27:24.8
37,1,38,67,1:31:12.2
38,2,1,1,1:07:22.6
39,2,2,11,1:07:29.8
40,2,3,2,1:07:35.0
41,2,4,7,1:07:57.0
42,2,5,3,1:09:02.1
43,2,6,8,1:09:17.4
44,2,7,6,1:09:32.1
45,2,8,4,1:09:34.5
46,2,9,41,1:10:12.7
47,2,10,5,1:11:21.7
48,2,11,12,1:12:43.8
49,2,12,45,1:12:49.1
50,2,13,29,1:13:25.0
51,2,14,15,1:13:29.6
52,2,15,42,1:13:46.0
53,2,16,23,1:13:48.8
54,2,17,47,1:13:53.6
55,2,18,31,1:14:19.2
56,2,19,30,1:16:28.1
57,2,20,27,1:16:31.3
58,2,21,24,1:17:55.3
59,2,22,43,1:18:11.2
60,2,23,26,1:18:24.3
61,2,24,28,1:20:10.4
62,2,25,63,1:21:00.8
63,2,26,52,1:21:29.5
64,2,27,58,1:21:31.9
65,2,28,53,1:21:59.7
66,2,29,51,1:22:55.2
67,2,30,61,1:24:05.0
68,2,31,22,1:24:28.3
69,2,32,66,1:24:35.5
70,2,33,50,1:26:44.0
71,2,34,46,1:27:52.1
72,2,35,67,1:32:35.7
73,2,36,32,1:33:53.1
74,3,1,2,49:38.9
75,3,2,7,49:39.2
76,3,3,11,49:41.0
77,3,4,1,49:49.9
78,3,5,3,50:17.3
79,3,6,6,50:39.3
80,3,7,4,50:45.3
81,3,8,8,51:05.2
82,3,9,41,51:14.7
83,3,10,5,51:33.8
84,3,11,12,52:51.3
85,3,12,43,52:51.5
86,3,13,46,52:54.3
87,3,14,15,53:24.7
88,3,15,42,53:54.1
89,3,16,26,54:10.3
90,3,17,29,54:10.7
91,3,18,23,54:12.1
92,3,19,30,54:31.5
93,3,20,22,54:45.7
94,3,21,27,54:52.0
95,3,22,24,57:22.5
96,3,23,51,58:23.0
97,3,24,50,59:28.2
98,3,25,61,1:00:09.9
99,3,26,66,1:00:56.3
100,3,27,67,1:04:47.4
101,3,28,32,1:05:30.8
