,leg,finish,entry_number,time
0,1,1,4,1:48:18.0
1,1,2,5,1:48:59.4
2,1,3,3,1:49:15.3
3,1,4,7,1:49:18.9
4,1,5,2,1:49:53.0
5,1,6,1,1:50:03.3
6,1,7,6,1:50:08.0
7,1,8,8,1:51:29.1
8,1,9,17,1:51:52.3
9,1,10,12,1:52:36.9
10,1,11,18,1:52:44.0
11,1,12,11,1:53:10.6
12,1,13,9,1:53:27.3
13,1,14,21,1:56:13.4
14,1,15,10,1:58:21.6
15,1,16,20,1:58:51.6
16,1,17,26,1:59:17.3
17,1,18,22,1:59:23.4
18,1,19,27,2:00:31.4
19,1,20,24,2:00:47.6
20,1,21,39,2:02:00.5
21,1,22,28,2:02:12.1
22,1,23,38,2:05:49.3
23,1,24,40,2:06:34.0
24,1,25,42,2:11:08.1
25,1,26,45,2:11:47.0
26,1,27,37,2:12:08.6
27,1,28,50,2:12:35.6
28,1,29,44,2:16:57.7
29,1,30,46,2:17:54.6
30,1,31,43,2:18:48.9
31,1,32,47,2:19:14.9
32,1,33,57,2:19:40.6
33,1,34,55,2:19:42.5
34,1,35,33,2:19:47.5
35,1,36,54,2:21:38.0
36,1,37,51,2:23:13.9
37,1,38,64,2:23:40.2
38,1,39,59,2:23:45.6
39,1,40,35,2:24:55.0
40,1,41,48,2:25:19.3
41,1,42,31,2:32:31.6
42,1,43,70,2:44:51.7
43,1,44,73,2:47:38.1
44,1,45,56,2:48:41.9
45,1,46,74,2:53:51.9
46,1,47,75,2:54:25.4
47,1,48,72,2:59:43.5
48,2,1,5,1:10:14.0
49,2,2,4,1:10:18.3
50,2,3,3,1:10:47.2
51,2,4,17,1:10:58.4
52,2,5,6,1:11:10.2
53,2,6,8,1:11:34.8
54,2,7,7,1:12:15.7
55,2,8,1,1:12:27.8
56,2,9,10,1:12:44.2
57,2,10,9,1:12:48.9
58,2,11,18,1:13:23.3
59,2,12,2,1:14:50.4
60,2,13,21,1:15:37.4
61,2,14,22,1:16:12.9
62,2,15,20,1:16:17.7
63,2,16,24,1:16:39.2
64,2,17,26,1:17:53.1
65,2,18,27,1:18:18.7
66,2,19,39,1:18:42.8
67,2,20,28,1:19:04.2
68,2,21,40,1:20:15.8
69,2,22,38,1:20:47.5
70,2,23,35,1:21:20.6
71,2,24,44,1:22:14.1
72,2,25,50,1:22:30.3
73,2,26,51,1:24:41.7
74,2,27,46,1:27:01.1
75,2,28,55,1:28:32.2
76,2,29,33,1:29:38.6
77,2,30,47,1:29:57.3
78,2,31,54,1:31:04.8
79,2,32,59,1:31:30.6
80,2,33,48,1:33:22.9
81,2,34,31,1:36:23.6
82,2,35,42,1:41:46.9
83,2,36,70,1:41:51.4
84,2,37,73,1:42:16.3
85,2,38,75,1:49:59.2
86,2,39,74,1:54:22.3
87,3,1,5,1:19:38.8
88,3,2,4,1:19:49.0
89,3,3,7,1:20:03.3
90,3,4,3,1:20:09.2
91,3,5,6,1:20:54.1
92,3,6,8,1:21:01.5
93,3,7,10,1:21:18.4
94,3,8,17,1:21:45.5
95,3,9,18,1:23:13.7
96,3,10,20,1:25:36.2
97,3,11,21,1:26:49.6
98,3,12,24,1:27:07.7
99,3,13,39,1:29:06.3
100,3,14,28,1:30:35.9
101,3,15,27,1:31:06.3
102,3,16,35,1:32:09.9
103,3,17,40,1:32:29.4
104,3,18,44,1:34:49.7
105,3,19,50,1:36:40.1
106,3,20,42,1:36:54.0
107,3,21,46,1:39:36.9
108,3,22,33,1:42:27.6
109,3,23,54,1:44:33.1
110,3,24,51,1:45:11.9
111,3,25,47,1:46:46.3
112,3,26,48,1:49:19.6
113,3,27,31,1:53:25.1
114,3,28,70,2:00:06.2
115,3,29,59,2:00:29.8
116,3,30,73,2:01:42.0
117,3,31,75,2:09:26.2
118,3,32,74,2:17:55.2
