,leg,finish,entry_number,time
0,1,1,1,1:24:46.4
1,1,2,2,1:24:57.6
2,1,3,10,1:25:58.3
3,1,4,3,1:26:14.3
4,1,5,4,1:26:21.8
5,1,6,5,1:26:23.1
6,1,7,6,1:26:48.4
7,1,8,21,1:27:20.1
8,1,9,7,1:27:35.0
9,1,10,12,1:28:16.6
10,1,11,15,1:29:01.6
11,1,12,38,1:32:02.0
12,1,13,52,1:32:21.7
13,1,14,31,1:32:34.6
14,1,15,43,1:32:40.8
15,1,16,32,1:32:43.5
16,1,17,40,1:38:41.3
17,1,18,49,1:41:13.5
18,1,19,56,1:42:28.5
19,1,20,8,1:50:07.9
20,1,21,55,1:52:03.7
21,1,22,44,1:52:50.8
22,1,23,54,1:54:00.6
23,1,24,51,1:54:14.1
24,1,25,14,1:57:47.3
25,1,26,58,2:24:21.1
26,1,27,60,2:32:22.8
27,2,1,1,2:00:31.1
28,2,2,2,2:00:56.1
29,2,3,3,2:00:56.2
30,2,4,4,2:01:06.6
31,2,5,10,2:02:03.4
32,2,6,5,2:03:16.5
33,2,7,7,2:03:53.3
34,2,8,8,2:04:20.9
35,2,9,43,2:06:28.5
36,2,10,12,2:07:43.0
37,2,11,15,2:08:18.6
38,2,12,52,2:11:44.2
39,2,13,38,2:11:57.5
40,2,14,6,2:12:58.2
41,2,15,32,2:13:52.7
42,2,16,21,2:19:55.2
43,2,17,40,2:23:43.8
44,2,18,31,2:30:57.8
45,2,19,51,2:33:46.6
46,2,20,14,2:33:53.6
47,2,21,44,2:41:40.7
48,2,22,49,2:51:55.5
49,2,23,60,3:06:14.4
50,2,24,58,3:17:00.3
51,3,1,1,50:15.2
52,3,2,4,50:15.7
53,3,3,2,50:21.4
54,3,4,7,50:45.8
55,3,5,5,50:55.7
56,3,6,8,51:12.2
57,3,7,12,52:20.0
58,3,8,10,52:22.5
59,3,9,15,53:10.3
60,3,10,52,54:57.5
61,3,11,38,55:26.6
62,3,12,31,56:41.1
63,3,13,32,56:59.8
64,3,14,43,58:50.2
65,3,15,51,1:02:28.8
66,3,16,40,1:11:43.0
67,3,17,49,1:12:45.9
68,3,18,58,1:16:40.7
69,3,19,44,1:24:57.7
